Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"tangi ""sister""",younger sister,,Gondwan etymology,,Also Kuiangomother's younger sister,,,,,,,,,,3015,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=221&root=config
"rācali ""to clean""","to rub, wash",,Gondwan etymology,,"Also Kuirāpka(<rāk-p-;rākt-) to cause to rub together, wear by friction;rēsa(rēsi-) to rub, chafe; n. act of rubbing; Kuwi_Srājinaito launder",,,,,,,"The final consonant (-k-,-g-,-c-) in all these forms reflects older causative / transitive / intransitive suffixes; more complicated is the question of vocalic differences betweenrā-g-aandrē-s-a, etc. - these indicate that we may actually be dealing with two different roots here.",,,228,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=981&root=config
rīali,to fall,,Gondwan etymology,,,,,,,,,,,,233,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=994&root=config
"assali ""to hold, catch""",to seize,,Gondwan etymology,,,,,,,,,,,,51,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=30&root=config
"awa ""sister-in-law""",female relation,,Gondwan etymology,,,,,,,,,"In Kuwi_F-v-would be expected, since-w-usually goes back to epenthetic*-w-; probably a misspelling or positional variant.",,,273,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=34&root=config
"acali ""to sort out""","to sort, choose",,Gondwan etymology,,,,,,,,,In Kuwi_F the vowel is shortened as inakkūleaf (does the non-geminated-c-reflect the original long vowel or is it just misspelled?),,,363,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=37&root=config
"aiyali ""to become cool""",cool,,Gondwan etymology,,"Also Kuiāspa(āst-) to make cold, cool down, reduce a fire;āskagood  health, comfort, prosperity;āskaṭiidem; adj. in good health, well, comfortable",,,,,,,,,,404,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=55&root=config
"aiyali (at-) ""to yield crops""",to bear fruit,,Gondwan etymology,,,,,,,,,,,,339,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=42&root=config
"aiyali ""to be, become""",to be,,Gondwan etymology,,"Also Kuiāpka(āpki-) pl. action;ā,āngoyes",,,,,,,,,,333,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=40&root=config
ajji,hail,,Gondwan etymology,,,,,,,,,"In Kuwi_F the initial*ā-is shortened, as in*āku.",,,406,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=43&root=config
"āngali ""to check""","to intercept, prevent",,Gondwan etymology,,"Also Kuiāngēni,āngēṛia fence; Kuwi_Sāshinaito impede",,,,,,,Kuwi_Sāshinaiis mysterious (probably borrowed from Teluguā̃cu).,,,340,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=56&root=config
akkū,leaf,,Gondwan etymology,,,,,,,,,"The shortening of vowel in Kuwi_F is quasi regular (there is a strong tendency in Kuwi_F of shortening the initial*ā-before simple consonants, see also below).",,,335,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=45&root=config
"buṛga ""stick, club""",stick,,Gondwan etymology,,,,,,,,,Kuwi_Sbadgais irregular (*bargawould be expected); probably borrowed from or influenced by other CDR languages (cf. also the semantics 'walking').,,,5224,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=58&root=config
"braiyū ""strong""","strong, strength",,Gondwan etymology,,,,,,,,,,,,5304,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=72&root=config
"batkali ""to live""",to live (happily),,Gondwan etymology,,"Also Kuwi_Sbatkuliving; Kuwi_Isrbatki ki-to make a good living, live happily",,,,,,,"The Kui form is borrowed from SDR; but Kuwi forms are original, with a suffixal-k-(plural action) that goes back to PDR.",,,5372,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=61&root=config
"pedṛali, pidṛū-aiyali ""to be startled""",startled,,Gondwan etymology,,,,,,,,,,,,4401,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=864&root=config
bella,spleen,,Gondwan etymology,,,,,,,,,,,,3995,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=57&root=config
bogūŋa,charcoal,,Gondwan etymology,,,,,,,,,,,,4467,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=73&root=config
"vegū (pl. veska) ""firewood, fuel""",firewood,,Gondwan etymology,,,,,,,,,"The cluster*-Rg-here >-g-in most Kuwi dialects, unlike the same cluster in*kuRgu> Kuwi*kudgu. However, external data makes it absolutely certain that we deal here with the same cluster.",,,5440,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1295&root=config
būttū,tattoo,,Gondwan etymology,,,,,,,,,,,,4492,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=93&root=config
"pōde ""girl""",girl; sapling,,Gondwan etymology,,"Also Kuibōdachild; Kuwi_Isrpōdi pōtismall children, young boys and girls; Kuwi_Fpōdipōdaboys and girls",,,,,,,"It seems that the situation with the initial consonant here is aggravated by at least two circumstances: a) contamination of two roots -*pot-'sapling, twig' and*bod-'young, child', maybe also with the root*pōt-'male'; b) interborrowings between SDR and CDR, maybe even between them and Indo-Aryan. For details see 4587.",,,4587,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=934&root=config
"būdda ""testicle (animal)""",testicle,,Gondwan etymology,,,,,,,,,,,,4266,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=90&root=config
"būga ""cheek""",cheek; plump,,Gondwan etymology,,"Also Kuibūkūlifat-faced, with cheeks puffed out; ?bṛūkeraswollen-faced man or boy; fem.bṛūkeri",,,,,,,"Progressive assimilation in Kuwi, regressive in Kui. In some dialects the root was probably contaminated with*bug-'bubble'.",,,4242,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=94&root=config
"pūṭka ""basket (larger)""",basket,,Gondwan etymology,,,,,,,,,,,,4263,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1349&root=config
"hassali (hast-) ""to thresh with flail""","to beat, thresh",,Gondwan etymology,,,,,,,,,,,,2421,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1032&root=config
"jaiyū ""curry""","curry, sauce",,Gondwan etymology,,,,,,,,,In Kui*-y-probably was unchanged (not >-j-) because of dissimilation reasons. Or maybe it is a dialectal form.,,,2484,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=359&root=config
sērkū,sugarcane,,Gondwan etymology,,,,,,,,,,,,2795,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=108&root=config
"sikkū aiyali ""to be tangled""",to snare,,Gondwan etymology,,,,,,,,,,,,2498,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=110&root=config
hīssali,to split,,Gondwan etymology,,"Also Kuisiritorn, split (or < IA); Kuwi_Fsīplaa splinter, chip",,,,,,,Kuwi_Fsīplaobviously does not belong here (because of the initial consonant).,,,2491,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1085&root=config
sindali,to blow the nose,,Gondwan etymology,,,,,,,,,,,,2618,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=124&root=config
sōti,lame,,Gondwan etymology,,Also Kuwi_Fsōtalame man; Kuwi_Isr fem.soṭi,,,,,,,,,,2838,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=121&root=config
"jūpali ""to suck, kiss""",to suck,,Gondwan etymology,,,,,,,,,,,,2621,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=378&root=config
hūka,star,,Gondwan etymology,,,,,,,,,,,,2646,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1128&root=config
"hūnjali ""to lie down""",to sleep,,Gondwan etymology,,,,,,,,,,,,3291,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1131&root=config
rō'ya,soot,,Gondwan etymology,,,,,,,,,,,,2686,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1121&root=config
horū,swarm of bees,,Gondwan etymology,,,,,,,,,,,,2689,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1364&root=config
"sekali ""to scrape (with a hoe)""",to scrape; piece,,Gondwan etymology,,,,,,,,,,,,2748,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=104&root=config
hīcū,fire,,Gondwan etymology,,,,,,,,,,,,1514,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1072&root=config
"sitki ""a mouse""",small; mouse,,Gondwan etymology,,Also Kuwi_Fsita kaddaa stream,,,,,,,,,,2513,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=114&root=config
sīma,ant,,Gondwan etymology,,,,,,,,,,,,2623,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=115&root=config
darambū,ashes,,Gondwan etymology,,,,,,,,,,,,3092,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=141&root=config
dekka,hoof,,Gondwan etymology,,,,,,,,,"The initial retroflex cannot be determined from Fitzgerald's transcription, but it is confirmed by external data.",,,2970,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=180&root=config
drebali,to belch,,Gondwan etymology,,,,,,,,,,,,3451,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=199&root=config
doŋa,thief,,Gondwan etymology,,,,,,,,,,,,2982,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=194&root=config
"ejali ""to arrive, reach, overtake""",to arrive,,Gondwan etymology,,"Also Kuieppa(ept-) to cause to reach, cause to arrive at, cause to suffice; Kuwi_Isreda-to arrive (personal object);ep-(-it-) to cause to reach.",,,,,,,"The problem with this root is that in most (or all dialects) of Kui-Kuwi it was not used alone,  but only in combination with the root*vā-'to come' (*ey-v[ā]-) or other suffixes. In Kui*ey-v-a>*ey-pa>*e-pa, whileeppais a secondary causative. In Kuwi_F this cluster is probably responsible for the inlaut-j-(since PK*-y-normally > Kuwi_F-y-), although the exact way of development is unclear. Kuwi_Mah is an archaic form:egowā-obviously results from*ey-vā-. Then-in Kuwi_D is mysterious (although it does have parallels in Manda).",,,809,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=209&root=config
engali,to climb,,Gondwan etymology,,"Also Kui_Kek-to load on a cart; Kuwi_Sekh'naito heighten, promote, overburden",,,,,,,"The formsekasiandengasiprobably go back to*eŋg-ci, whereasekasiis the regular development andengasiis the secondary epenthesed form.",,,766,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=223&root=config
ele'e,whole,,Gondwan etymology,,,,,,,,,,,,844,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=213&root=config
"limbu ""ant's earthwork""",white ant,,Gondwan etymology,,,,,,,,,"Kuwi_D and Kuwi_P probably reflect an earlier variant of this bisyllabic root, namely,*elimbu. This is quite understandable for Kuwi_D - an extremely archaic dialect which has preserved old bisyllabic roots in a much better state than others, but unexplainable for Kuwi_P; we may suggest dialectal interaction. Inlaut-mp-in some dialects is not quite clear as well.",,,837,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=230&root=config
reppa,eyelash,,Gondwan etymology,,,,,,,,,,,,5169,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=986&root=config
etali,to carry child on hip,,Gondwan etymology,,Also Kuietka(etki-) pl. action.,,,,,,,,,,796,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=222&root=config
"ērḷali ""to be separated""",to sort; to winnow,,Gondwan etymology,,"Also Kuiēspa(ēst-) to separate; Kuwi_Fēṛsalito separate; Kuwi_Isrērs-(-it-) to separate, keep separate",,,,,,,"An interesting and unique case. The original causative form seems to be preserved in Kui_T; in other  languages either-r-or-p-have fallen out. As for the original auslaut cluster, on the  base of the correspondence ""Kui-j- - Kuwi-rl-"" (-ṛ-in Kuwi_F is misspelled as usual)  we reconstruct a PK*-Rl-which is indirectly indicated by external data (cf. Kondaer_lis-to separate). The vowel is long in the causative form; in the simple form the short vowel, preserved in Kuwi_Isr, is primary; in other dialects vowel length is the result either of compensatory lengthening or analogy.",,,915,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=210&root=config
"erhali ""to hold out the hand""","to accept, receive",,Gondwan etymology,,Also Kuwi_Sēnh'naito receive,,,,,,,"Forms with-h-in Kuwi_S are probably ""restored"" from the past tense forms.",,,905,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=234&root=config
"endali ""to dance (males)""",to dance,,Gondwan etymology,,"Also Kuiētka(ētki-) pl. action; Kuwi_Isrēt-(-h-) to cause to dance (child, doll, etc.)",,,,,,,,,,895,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=233&root=config
"gatteninga ""strongly, loudly""","strong, hard",,Gondwan etymology,,Also Kuwi_S adv.gattininga,,,,,,,Burrow and Emeneau unite this root with Kuiḍṛahpa(PK*gṛay-). This is possible only if we suggest  that the Kui form has been secondarily enlarged by the-ay-suffix (*gaṭ-ay->*gṛ-ay->*ḍṛ-ay-).,,,1148,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=252&root=config
gāli,"wind, air",,Gondwan etymology,,,,,,,,,,,,1499,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=254&root=config
"gelpali ""to save""",to save; to win,,Gondwan etymology,,,,,,,,,Kuwi_S represents the initial form (*gelh-<*gel-b-; the Kui form would look like*gelba); in Kuwi_F we have the original causative.,,,1972,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=263&root=config
"gōkhmū ""look up!""",to stretch forth,,Gondwan etymology,,,,,,,,,,,,2180,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=292&root=config
gūṛṛlū aiyali,to thunder,,Gondwan etymology,,"Also Kuiḍṛū inbato make a loud report, thunder; Kuwi_Sglūputhunder",,,,,,,,,,1659,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=317&root=config
"kūdia ""paddy field""","field, dry land",,Gondwan etymology,,,,,,,,,"Irregular voicelessk- in Kuwi_F (maybe contaminated withkūdurice, although the latter is not observed in Kuwi_F).",,,1682,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=315&root=config
gūndū,flour,,Gondwan etymology,,,,,,,,,,,,1692,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=321&root=config
ī,this,,Gondwan etymology,,,,,,,,,,,,410,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=346&root=config
"ittali ""to keep""","to place, put",,Gondwan etymology,,,,,,,,,,,,442,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=345&root=config
illū (pl. ilka),house,,Gondwan etymology,,,,,,,,,,,,494,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=339&root=config
rī,two,,Gondwan etymology,,"Also Kuirīarutwo men;rīnḍe,rīnḍitwo women or things (adj. following n.);rīhetwice;rikoon two sides; Kuwi_Kri'er,ri'aritwo men;rinḍitwo (fem., nt.);ri kōṛiforty; Kuwi_Frīaritwo men;rinditwo women or things; Kuwi_Sriaritwo men;rinditwo women or things; Kuwi_Isrri'aritwo men;riṇḍitwo (fem., neut.);ri'nitwo days",,,,,,,The forms*rīʔariand*rinḍidate back to PK.,,,474,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=992&root=config
"rā'a ""young woman, virgin""",young woman,,Gondwan etymology,,"Also Kuilāvenjugrown-up boy, young man, youth",,,,,,,,,,513,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=584&root=config
injali,to say,,Gondwan etymology,,"Also Kuiispa(ist-) to cause to say, make articulate",,,,,,,,,,868,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=341&root=config
"ambasi, ambari, ambay, amba'i ""who (masc. sg., pl., fem. sg., pl.)""",interr. base,,,,"Also  Kuiembe,imbewhere;bāiwho (<imbai); Kuwi_Fiminwhat kind;imbi,imbi'awhere; Kuwi_Simbinaɨwhich thing, which things; adj. for all gendersimbini;imbiawhere",,,,,,,"One of two examples on PK*y-, this interrogative pronoun in PK had the meaning 'who', opposed to*yān-'what' and*ec-'which, how many'. Lost everywhere, the initial*y-, however, left serious traces everywhere, since in Kui it left the variantsi-ande-, while in Kuwi_F*ya->a-before the following-a-and >i-before the following-i-.",,,5151,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1336&root=config
"rīali ""to cry""","to weep, cry",,Gondwan etymology,,"Also Kui_Pṛīkato weep, cry; Kuwi_Isrṛīt-(-h-) to make cry",,,,,,,An interesting causative form in Kuwi_Isr: the original past tense marker seems to have been reinterpreted (partly) as part of the root.,,,282,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1011&root=config
ēyū,water,,Gondwan etymology,,"Also Kui_Wēsuwater; Kui, Kuwi_Su, Kuwi_Isrēskithirst",,,,,,,,,,5159,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=240&root=config
kacali,"to bite, sting",,Gondwan etymology,,Also Kui pl. actionkaska(kaski-); Kuwi_Skaca kupiscorpion; Kuwi_Skaskericentipede,,,,,,,The forms for 'scorpion' mean literally 'stinging crab' (see 1734). The lack of gemination here is irregular; it may be due to specific word-contraction reasons.,,,1097,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=380&root=config
"kṛani ""tiger""","tiger, leopard",,Gondwan etymology,,,,,,,,,In Kui the PK cluster*-ʔn-probably >*-ḍ-regularly (for a similar development see 3120).,,,1132,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=521&root=config
kēyū (pl. keska),"hand, arm",,Gondwan etymology,,,,,,,,,"Eis the original vowel here, as external data shows; it is dissimilated into-a-in Kui and Kuwi_P.",,,2023,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=451&root=config
"kārū ""country spirit""","liquor, toddy",,Gondwan etymology,,Also Kuwi_Fmaṛa kārūtoddy; Kuwi_Smāra kāḍusago toddy,,,,,,,"The vowel is obviously long in Kuwi, which is strange, for it is short both in Kui and in other languages.",,,1374,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=442&root=config
