Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"ēṛu ""(7th cent.) seven""",seven,,Dravidian etymology,,"Alsoēḍuguruseven persons;ēṇ-nūr_u700; [1]ḍebbadi, [2]ḍebbhai, [3]ḍabbhaiseventy;ḍebbaṇḍruseventy persons",,,,,,,,,,910,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=457&root=config
kaḍlāmu,threshing floor,,Dravidian etymology,,"Alsokalanuwar, battle, combat, (B) threshing floor",,kaḷḷāmu,,,,,,,,1376,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=693&root=config
"kapur_ālu ""the stone beams covering the sanctum""","to cover, overspread, envelope, conceal; spread, extend, collect or settle in a thick covering (as clouds); n. a cover, darkness, blackness",,Dravidian etymology,,"Alsokappuḍua cover or covering;kappiriduskiness, partial darkness;kaviyuto spread, approach, fall upon, rush against, attack;kammuto cover, surround, overspread; (K)kamiyuto overspread, cover completely;kammirincuto cover;kammudalacovering, concealing",,,,,,,,,,1221,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=609&root=config
"kar_iti, kar_(a)ta, kar_r_u ""bank""","shore, bank",,Dravidian etymology,,Also ?garusuboundary,,,,,,,,,,1293,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=651&root=config
"kayya ""a rice-field""",field,,Dravidian etymology,,Alsokailifield,,,,,,,,,,1958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=959&root=config
"kēsiri, kēsina ""(Nellore, 6th cent. A.D.) they did, that he did""","to do, perform, make, create, (K also) occur, happen, (body of child) grows",,Dravidian etymology,,"Also (K, B)cē̃tadoing, act, action; (Kumārasambhava 10.198)sēgiaction",,,,,,,"Note the archaic forms, yet unpalatalized!",,,1957,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=958&root=config
"kelavaga ""vicinity""","side, part, region",,Dravidian etymology,,,,kelãku,kelanu,,,,,,,1969,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=964&root=config
konr_a,"mountain, hill, rock",,Dravidian etymology,,"Alsokoṇḍavā̃ḍua mountaineer;kuruva, (Inscr.)kur_uvaa raised ground, footpath on a hill",,,,,,,,,,1864,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=917&root=config
gor_iya,sheep,,Dravidian etymology,,,,gor_r_e,gor_r_iya,gorre (B),gor(r)iya (B),,,,,2165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1049&root=config
"kṛocu ""to dig""","tube, hole",,Dravidian etymology,,"Alsokrōvitube, flute;goyyi, (B also)groyyipit; (B)groyyuto be formed into a hole or pit;groccu, (K also)kroccuto dig; (Inscr.)kṛōce,kṛoccebe engraved;kukkipit, hollow; (VPK)goppudigging out weeds",,krōlu (B),,,,,,,,1818,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=895&root=config
"koṇ- ""to take (koṇiri, etc.)""","to buy, take, hold, take up, rob, (K also) care for (advice), consider, suppose; aux. with refl. meaning (in this use, imper.kō)",,Dravidian etymology,,"Alsokoniyāḍuto praise;koniyāṭupraising;koṇḍia hook, catch;koṇḍā̃ḍuto praise, celebrate;koṇḍāṭamupraise; [1]koliki, [2]kolkihook or clasp of a necklace;kollaplunder, pillage; (B)kollaribandit, plunderer; (Śaŋk., K.)koluputo cause to do, prompt, set on; be agreeable, (ideas) suggest themselves, be inclined; n. festival of a god or goddess;kolucuto serve, worship;koluvuan assembly; service, employment; (K) royal presence or the presence of a deity;koluvu-kā̃ḍuservant;kōluvb. n. ofkonu; (B) taking, plunder",,,,,,,,,,2151,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1043&root=config
koṭṭamu,fort,,Dravidian etymology,,,,,,,,,,,,2207,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1070&root=config
"kuḍalu ""small earthen vessels""","cup, bowl, scoop, any cup-like thing",,Dravidian etymology,,"Alsoguḍakaa coconut or other similar shell; (B) [1]guḍaka, [2]kuḍakashell of a fruit prepared to serve as a snuff-box, etc., small metal box",,kuḍuka,,,,,,,,1651,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=821&root=config
"kunnulu ""(pl.) sucklings, children""",young of an animal,,Dravidian etymology,,"Also [1]kunna, [2]kūnainfant, young of an animal;kunnãḍuboy, lad",,,,,,,,,,1646,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=818&root=config
"maganr_u ""son""",male,,Dravidian etymology,,"Alsomagãṭimimanliness, bravery, prowess;magãḍuhusband, man, male, king, hero;magatanamumanliness, virility, courage, bravery, boldness, spirit;magadimale of any animal, beast or bird;maganāluwife, married woman;magapāḍimanliness, honour, bravery;magalāgumanliness;magavā̃ḍuman, male, hero;maguvawoman;maguvatanamuwomanhood",,moga,,,,,,,,4616,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2282&root=config
"meṇṭa-cēnu ""dry field""","raised or high ground, hill",,Dravidian etymology,,"Alsomiṭṭahigh ground, hillock, mound; high, elevated, raised, projecting; (VPK) [1]mēṭu, [2]mēṭa, [3]mēṭistack of hay",,,,,,,,,,5058,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2516&root=config
miṇṇaka,"silently, quietly, coolly",,Dravidian etymology,,"Also (K) [1]munuku, [2]munkuto mutter, grumble",,,,,,,,,,4856,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2408&root=config
"mōru ""peak""",ridge of roof,,Dravidian etymology,,Alsomōḍuraised or high ground,,,,,,,,,,4888,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2423&root=config
mrōdugu,Butea frondosa,,Dravidian etymology,,,,,,,,,,,,4981,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2474&root=config
mūnr_u,three,,Dravidian etymology,,"Also adj.mu,mū(in some cpds.); [1]mūguru, [2]mugguru, [3]mūvuruthree persons; [1]muppadi, [2]muppaithirty;muppaṇḍruthirty persons;munnūr_u300",,mūḍu,,,,,,,,5052,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2513&root=config
nāṇḍu,a country,,Dravidian etymology,,,,nāḍika,,,,,,,,3638,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1767&root=config
"paṇcu ""to send, commission""","to send, command, commission",,Dravidian etymology,,"Alsopanicommission, mission, errand;panupuorder, command, errand;pamputo send, dispatch, dismiss; n. sending, order, mission, errand;palukuto sound, answer, utter, say; n. speaking, word, sound, voice;palikincuto cause to speak, utter, sound, or ring;palukarincuto accost, speak to; ? [1]palavu, [2]palavincu, [3]palavarincu, [4]paluvarincuto talk in sleep; [1]palavaramu, [2]palavarinta, [3]palavarimputalking in sleep; ?palumuto prattle; n. prattle (or with 4304)",,pancu,,,,,,,,3887,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1911&root=config
"paṇi ""work""","work, labour, act, deed, workmanship, art",,Dravidian etymology,,"Alsopannuto contrive, plan, design, invent; (K also) be ready, make ready; n. suitability",,,,,,,,,,3884,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1910&root=config
"pulambu, pulombu ""field""","field, place of cultivated land",,Dravidian etymology,,Alsopolamaricultivator,,,,,,,,,,4303,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2112&root=config
"samaru ""ghee""","oil, any oily or unctuous substance; vb. (alsocarumu) to smear, daub, rub as with an oil, etc., apply",,Dravidian etymology,,"Also (B)javaruto apply, put on (medicine, etc.)",,,,,,,,,,2389,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1163&root=config
"tabunr_u ""(? fortambunr_u) younger brother""",younger brother,,Dravidian etymology,,"Also (Inscr.)tambul,tammuid.;tambaḷaa certain caste (Thurston, s.v. of temple priests), (B) a caste of Saivite priests;tambaḷia member of that caste; (Inscr.) [1]tammaḍi, [2]tammalavārupriest of a Śiva temple;nambia class of priests employed in Vaishnava temples",,,,,,,,,,3085,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1487&root=config
"tānr_i ""belleric myrobalan (in place names)""",belleric myrobalan,,Dravidian etymology,,,,tāṇḍra,,,,,,,,3198,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1542&root=config
tāṛu,palmyra or toddy palm,,Dravidian etymology,,Alsotāṭiof or belonging to the palmyra tree;tāṭi ceṭṭupalmyra tree;tāṭ-ākupalmleaf,,,,,,,,,,3180,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1531&root=config
ter_e,a kind of tax,,Dravidian etymology,,,,,,,,,,,,3441,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1661&root=config
"toŋgoḍlu (pl.) ""bundle, bunch""","to lie down, recline, bend, incline, sleep",,Dravidian etymology,,"Alsotoŋguṇḍuto sleep, lie down, recline;toŋgi cūcuto peep",,,,,,,,,,3478,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1677&root=config
tōṛa,with,,Dravidian etymology,,"Alsotōḍuhelp, aid, asiistance; companion, associate;tōḍupaḍuto assist;tōḍivā̃ḍucompanion",,tōḍi,,,,,,,,3563,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1722&root=config
vani-mrānu,Prosopia spicigera,,Dravidian etymology,,,,,,,,,,,,5330,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2635&root=config
"vrappi ""ridge""",ridge or dam dividing fields,,Dravidian etymology,,"Alsovar_alimit;var_akuup to, until; (VPK)varambund within or outside field",,,,,,,,,,5261,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2596&root=config
vṛaccu,"to efface (the writing in inscriptions), destroy (a grant)",,Dravidian etymology,,Also (K)baḍiyuto sweep away the influence of evil spirits on a person,,,,,,,,,,5295,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2616&root=config
"vēḷpu ""god""","to put or throw in a sacrificial fire, offer up a burnt sacrifice",,Dravidian etymology,,"Also [1]vēlupu, [2]vēlpugod or goddess, deity, divinity, a celestial, demi-god, immortal;vēlpuḍuworship;vēlimioblation",,,,,,,,,,5544,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2751&root=config
