Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*aḍr- (*-rl-),bad,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=5&root=config
*aḍr- (*-rl-),"useless, empty, idle; adv. without sense or reason, without benefit, without shelter or food, idly, in vain",,Gondwan etymology,,,,,,,,,,,,107,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=9&root=config
*aj-/*jaj-,"mother, woman",,Dravidian etymology,,,,,,,,,"The root was heavily used with posessive prefixes. The most frequent form is*yay-'my mother'. In some dialects this form became generalized, with the following shift of meaning: 'my mother' > 'mother in general', 'mother' > 'woman'. A new form, based on the 1st person pl. pronoun (Gondimāy-, Kuwimāya) resulted from the loss of initialy-and the secondary merger of the simple and the prefixed forms.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=22&root=config
*aj-/*jaj-,mother; woman,,Gondwan etymology,,"Also Kuwi_Fmāiyamy mother,māyayour mother;aiyawoman; Kuwi_Smāyiamy, our mother,mīyayour mother; Kuwi_Suiya(pl.-ska) mother;mīyayour mother",,,,,,,"The forms*ayaand*yayaactually had different meanings in PK  (as well as in PDR) -     'woman' and 'mother' respectively. However, in modern dialects they have been  often contaminated,     as in Kui. Moreover, some Kuwi dialects have inherited PDR possessive forms, or,  rather, the     tendency of their ""possessivisation"": the formmāiyagoes back to*mā-yaya'us +  mother',      while  Kuwi_Fmāyaand Kuwi_Smīyago back to*mī-yaya'you +  mother'.  The initial*y-in the form for 'mother' has to be postulated principally because of different vocalism   in     these    two  forms (cf. PK*yamb-> Kuwi_Famb-, Kuwi_Simb-). In Kuwi_F*yaya>*īya(and not*āya, which would have been regular) because of the influence of  the following-y-(like*yambi>imbibecause of the following-i-). In   Kui  the   variants-i-and-j-seem to be free; the variant-j-should be the regular one,  but  we  may  suggest that the variant with-i-has been preserved for expressive reasons. As  for other Kui  dialects, it is hard to say whether some of them have lost one of the two forms  (*ayaand*yaya), having generalized the other one for both meanings, or whether they have  merged  phonetically,  since  reflexes  of  PK*ya-are unknown. Thus,  Kuwi_Isrāyamay   reflectaya, having lost the form*yaya, or may represent both of them, if we suggest a  development*ya->ā-(indeed, the second explanation is preferable, since otherwise it is  impossible to  explain the vowel length).",,,364,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=35&root=config
*ak-,grandfather (maternal),,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=8&root=config
*ak-,grandfather,,Gondwan etymology,,Also Kuiakenjagrandfather,,,,,,,,,,24,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=15&root=config
*a/*ā,that (over there),,Dravidian etymology,,,,,,,,,"This deictic base had the following declineable forms in PGn:*aw-ant_[-u](whence Gondi*ōn-R, Kondavānr_uwith a metathese, etc.) 'that man', plural*aw-ar[-u]'those men'; fem.*a-d-i(PK*ādiby analogy with masculine forms), plural*a-v-i. Also reconstructed for the PGn level is*a-c-'that many, that much' (PG, PPM, PK);*a-tal'that side' (Konda, PK, possibly Gondi);*a-mb-/*a-b-'there' (Konda, PPM, PK).  An enormous number of derivatives has been formed independently in different languages (which is characteristic of all deictic bases).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1&root=config
*a/*ā,that (remote),,Gondwan etymology,,,,,,,,,"There are four main deictic stems in PK:*a-,*i-,*e-,*u-. Of these,*i-is  the simplest of all: it is preserved in all the main sources of data (that is, Kui, Kuwi_F and  Kuwi_S) and always means 'this'. As for the other ones, all three were preserved in Kui where they  seem to retain their original functions:e-as 'that nearer',a-as 'that further' ando-(from*u-) as 'that at the greatest distance'. In Kuwi_F*e-was lost, and the other  two shifted meanings:u-'that intermediate',a-'that farthest'. In Kuwi_S, instead,*a-was lost, but the other two forms were left intact.",,,1,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=10&root=config
*al-,"to weave, plait",,Dravidian etymology,,,,,,,,,"Although the resonant here is most certainly a plain dental-l-, it becomes retroflex in Konda (cf. especially such derivative forms asaṛpa-). This is not quite clear; maybe it is a general feature of *-l- before the causative marker. Unfortunately, this is the only example of such a cluster (in a few other cases we have no BB forms with-ṛ-, which are diagnostic).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=9&root=config
*al-,"to plait, weave",,Gondwan etymology,,,,,,,,,"Conjugation types do not match here: Kui points to PK*-p-, while in Kuwi there are no traces of this suffix. Both forms may be original.",,,260,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=17&root=config
*aḷ-nǯ-,to bail out,,Dravidian etymology,,,,,,,,,The root existed in PK only with the suffix*-nj-.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=10&root=config
*aḷ-nǯ-,to sprinkle; to bail out,,Gondwan etymology,,,,,,,,,"Vowel lengthening in Kui and Kuwi_F is secondary, as shown by external data; the reasons of this, however, are unknown.",,,305,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=20&root=config
*lāc-,to measure,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=387&root=config
*lāc-,to measure,,Gondwan etymology,,,,,,,,,,,,295,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=574&root=config
*algu,a way of obtaining rice,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1438&root=config
*algu,rice obtained from paddy without boiling it,,Gondwan etymology,,,,,,,,,,,,255,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=19&root=config
*ale,interjection,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1437&root=config
*ale,term of affection addressed to a child,,Gondwan etymology,,,,,,,,,Expressive.,,,251,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=16&root=config
*amma,female relative,,Dravidian etymology,,,,,,,,,"The Gondi semantic shift to 'father' can be connected with the ""extra"" suffix-l.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=11&root=config
*amma,maternal relation,,Gondwan etymology,,,,,,,,,,,,183,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=21&root=config
*amb-u,arrow,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=13&root=config
*amb-u,arrow,,Gondwan etymology,,Also Kui (Friend-Pereira)ambuarrow,,,,,,,"Winfield has an extremely strangeā-which is supported neither by Kuwi forms, nor by external data, nor even by the Friend-Pereira grammar. One of the possible explanations is compensatory lengthening in the plural (resulting from*-mbk->-pk-) which by analogy has been generalized.",,,178,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=24&root=config
*ambeli,"porridge, gruel",,Dravidian etymology,,,,,,,,,"The Proto-Gondwan character of this root is dubious, especially since the regular reflex of PDR*-mb-in Gondi is-m-. Some, or all of the forms, could have been re-borrowed from Telugu.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=12&root=config
*ambeli,porridge prepared with ragi flour,,Gondwan etymology,,,,,,,,,,,,174,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=23&root=config
*anḍ- (caus. *aṭ-),"to join, meet; to stick",,Dravidian etymology,,,,,,,,,"The root probably contaminated with*a[n]ṭ-'to stick', whence the meaning in PPM.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=14&root=config
*anḍ- (caus. *aṭ-),"to join, unite",,Gondwan etymology,,Also Kuwi_Faṇḍatasipartner;andivi aiyalito be friendly; Kuwi_Fantūmenses; Kuwi_Saṭhinaito add; Kuwi_Israṭ-(-h-) to mix (tr.),,,,,,,"Both Kuwi_Faṇḍatasiandantūare probably borrowings. Kuwi_Sandinaiis probably  misspelled (*anḍinaishould be expected; only one such case). The same problem arises with Kuwi_Saṭhinai: retroflex consonants are extremely rare in this dialect, and we should expect (at least, in the transcription), a simple dental. This way, the retroflex here is either misspelled or, if the word itself is a new borrowing or influenced by some other dialect or language, probably obligatory in a relatively new word-formation.",,,120,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=25&root=config
*a[n]ṭ-,to stick,,Dravidian etymology,,,,,,,,,"Although the root is actually present only in PK, its traces can be found in contamination with PPM*anḍ-.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=19&root=config
*a[n]ṭ-,to be stuck,,Gondwan etymology,,Also Kuwi_Satti kīnaito paste,,,,,,,,,,96,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=32&root=config
*aǯ-,to fear,,Dravidian etymology,,,,,,,,,"Of all Central Dravidian languages the root is present only in PKK. Nevertheless, it has good SDR parallels and is well represented in both Kui and Kuwi, so the possibility of borrowing is very low.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=7&root=config
*aǯ-,to fear,,Gondwan etymology,,"Also Kuiaska(aski-) pl. action;ajifear, terror;ajanjāpa,ajansāpadanger, peril, terror;aspa(ast-) to cause to fear; Kuwi_Fajjifear",,,,,,,In Kuwi_S we should have expected*ajjinai; lack of gemination occurs also in PKK*vaǯ-.,,,55,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=12&root=config
*(t)aŋi,younger sister,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=160&root=config
*(t)aŋi,younger sister,,Gondwan etymology,,Also Kuiangomother's younger sister,,,,,,,,,,3015,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=221&root=config
*aŋl-,"to open mouth, to yawn",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=23&root=config
*āp-,father,,Dravidian etymology,,,,,,,,,"In Kui a shift of meaning: 'father' > 'son' (such a shift happens in SDR as well, when the word for 'father' is applied to children as term of endearment).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=32&root=config
*āp-,"boy, son",,Gondwan etymology,,"Also Kuiāpigirl, wife",,,,,,,,,,156,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=49&root=config
*rā- ~ *rē-,to rub; to mix,,Dravidian etymology,,,,,,,,,"Possibly more than one root involved; unfortunately, Gondwan reflexes of former bisyllabic verbal bases with a vocalic anlaut are quite poorly studied.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=682&root=config
*rā- ~ *rē-,"to rub, wash",,Gondwan etymology,,"Also Kuirāpka(<rāk-p-;rākt-) to cause to rub together, wear by friction;rēsa(rēsi-) to rub, chafe; n. act of rubbing; Kuwi_Srājinaito launder",,,,,,,"The final consonant (-k-,-g-,-c-) in all these forms reflects older causative / transitive / intransitive suffixes; more complicated is the question of vocalic differences betweenrā-g-aandrē-s-a, etc. - these indicate that we may actually be dealing with two different roots here.",,,228,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=981&root=config
*rat-,to cut,,Dravidian etymology,,,,,,,,,"The Kui-Kuwi forms can easily be traced back to a former transitive verbal stem (*ará-t-< PDR*ari-+*-t-). More problematic is Pengoraz-, which should normally go back to*arád_-. It is unclear if this is a real alternate stem or an irregular development in a non-trivial context.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=681&root=config
*rat-,to cut,,Gondwan etymology,,,,,,,,,,,,212,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=980&root=config
*rī-,to fall,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=690&root=config
*rī-,to fall,,Gondwan etymology,,,,,,,,,,,,233,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=994&root=config
*arg-,to be digested,,Dravidian etymology,,,,,,,,,The root was used only with the suffix*-k-(assimilated to the voiced*-r_-after reduction in Konda and PK).,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=16&root=config
*arg-,to digest,,Gondwan etymology,,,,,,,,,Vowel length in Kui is irregular (although cf. DED 178).,,,316,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=28&root=config
*as-,"to take, buy",,Dravidian etymology,,,,,,,,,Causative type of conjugation in PGn.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=17&root=config
*as-,to seize,,Gondwan etymology,,,,,,,,,,,,51,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=30&root=config
*ata,female relative,,Dravidian etymology,,,,,,,,,"Vowel length in Gondi is not quite clear, maybe expressive (such a lengthening does happen sometimes in relation terms).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=18&root=config
*ata,grandmother,,Gondwan etymology,,,,,,,,,,,,142,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=31&root=config
*aṭ-,to boil,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=20&root=config
*aṭ-,to catch fire; to heat,,Gondwan etymology,,Also Kui pl. actionaṭka(aṭki-),,,,,,,,,,76,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=33&root=config
*ava,mother; elder brother's wife,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=21&root=config
*ava,female relation,,Gondwan etymology,,,,,,,,,"In Kuwi_F-v-would be expected, since-w-usually goes back to epenthetic*-w-; probably a misspelling or positional variant.",,,273,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=34&root=config
*āṛ-,to perish; to destroy,,Dravidian etymology,,,,,,,,,,In PK possibly*-aṛ->*-āṛ-(or only in Kui? or only in the anlaut position in Kui? Debatable.),,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=35&root=config
*āṛ-,to die,,Gondwan etymology,,,,,,,,,,,,277,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=52&root=config
*āc-,"to choose, select",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=24&root=config
*āc-,"to sort, choose",,Gondwan etymology,,,,,,,,,In Kuwi_F the vowel is shortened as inakkūleaf (does the non-geminated-c-reflect the original long vowel or is it just misspelled?),,,363,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=37&root=config
*āj-,"to be cool, cold",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=37&root=config
*āj-,cool,,Gondwan etymology,,"Also Kuiāspa(āst-) to make cold, cool down, reduce a fire;āskagood  health, comfort, prosperity;āskaṭiidem; adj. in good health, well, comfortable",,,,,,,,,,404,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=55&root=config
*āɣ-,"to ripen, bear fruit",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=27&root=config
*āɣ-,to bear fruit,,Gondwan etymology,,,,,,,,,,,,339,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=42&root=config
*ā-,to be,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=26&root=config
*ā-,to be,,Gondwan etymology,,"Also Kuiāpka(āpki-) pl. action;ā,āngoyes",,,,,,,,,,333,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=40&root=config
*āṛ-/*āc-,"woman, wife",,Dravidian etymology,,,,,,,,,,PGn*-ṛ> Konda-l(-ṛin some dialects). In some Kui-Kuwi dialects the plural form has been generalised.,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=36&root=config
*āṛ-/*āc-,"woman, wife",,Gondwan etymology,,"Also Kuiāliwoman, wife (Letchmajee); Kuwi_Sācafemale",,,,,,,,,,400,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=53&root=config
*āǯ-i,hail,,Dravidian etymology,,,,,,,,,"Bisyllabic root. In Konda and PPM it was used with a suffix: *āñd_ur-ka > *ānd_r-ka > *ānd_-ga, *ānd_-i-ka. In PK reduction of the second syllable led to a general simplification of the cluster.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=28&root=config
*āǯ-i,hail,,Gondwan etymology,,,,,,,,,"In Kuwi_F the initial*ā-is shortened, as in*āku.",,,406,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=43&root=config
*ānǯ-,to catch,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=31&root=config
*ānǯ-,a circular wicker trap for catching fish,,Gondwan etymology,,,,,,,,,,,,409,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=47&root=config
*āŋ-,to stop,,Dravidian etymology,,,,,,,,,,PPM *ǟ- potentially <*āŋ-.,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=38&root=config
*āŋ-,"to intercept, prevent",,Gondwan etymology,,"Also Kuiāngēni,āngēṛia fence; Kuwi_Sāshinaito impede",,,,,,,Kuwi_Sāshinaiis mysterious (probably borrowed from Teluguā̃cu).,,,340,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=56&root=config
*ār-[p]-,to shout,,Dravidian etymology,,,,,,,,,The verb was used with the suffix-p-in PGn.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=33&root=config
*ār-[p]-,to call,,Gondwan etymology,,"Also Kuwi_Sārpinaito call;ārh'naito invite; Kuwi_Mahrāṭudin, noise, uproar",,,,,,,"The form in  Kui_Mah is unclear, but if  we can tracerāṭ->*ārṭ->*ārt-,  the latter may historically represent the past tense of*ārp-.",,,367,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=50&root=config
*ārg-u,millet,,Dravidian etymology,,,,,,,,,"The word was frequently used apluralia tantum, whence PPM and PG*ārku<*ārg-ku(cf. also Kuiārka).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=34&root=config
*ārg-u,millet,,Gondwan etymology,,,,,,,,,In Kuiārkais plural (*ārg+ka).,,,379,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=51&root=config
*āk-u,leaf,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=30&root=config
*āk-u,leaf,,Gondwan etymology,,,,,,,,,"The shortening of vowel in Kuwi_F is quasi regular (there is a strong tendency in Kuwi_F of shortening the initial*ā-before simple consonants, see also below).",,,335,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=45&root=config
*baḍ-gá,stick,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=40&root=config
*baḍ-gá,stick,,Gondwan etymology,,,,,,,,,Kuwi_Sbadgais irregular (*bargawould be expected); probably borrowed from or influenced by other CDR languages (cf. also the semantics 'walking').,,,5224,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=58&root=config
*bajal-,open space,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1043&root=config
*bajal-,maidan,,Gondwan etymology,,,,,,,,,,,,1043,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkuiet&text_number=1346&root=config
*bḷa-j-u (*-l-),"strong, strength",,Dravidian etymology,,,,,,,,,The word has good SDR (and NDR) parallels. Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=54&root=config
