Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*aḍí-,"to flap, throb",,,,,,,,,,,"Kan., Tel.aḍalu<*aḍi-l-. // Present in 3/6 branches.",,,,,,,1,15,
*adír-,"to shake, tremble; to be troubled",,,,,,,,,,,"The few Malto verbal stems in-yar-that there are do sometimes correspond to SDR stems with-i-in the second syllable (cf.tanyare'to become rich' - PSDR*taṇi-'to thrive, abound', etc.); whether the resonant-r-is the same etymologically is, however, unclear. Nevertheless, all the other forms are more or less in agreement. // Present in 4/6 branches.",,,,,,,1,16,
*aḍú-,"fit, appropriate",,Nostratic etymology,,,,,,,,,"The stem is often met with resonant suffixal extensions in which the original vowel shifts to-a-(*aḍú-r->*aḍǝr->aḍar-, etc.). // Present in 4/6 branches.",,,,,,,1,17,
*aḍ-[úg-],"to ask, request",,,,,,,,,,,"Essentially a Telugu-Parji isogloss. Burrow & Emeneau also add Kuijāpa(which is hardly possible since Kuij-may be <*(-)d_-, but hardly <*(-)ḍ-, and, under question, Tam.aḷavu""to inquire after one's health"" and Tulunaṭṭuni""to beg"" (both these forms have to be left out as well due to phonetic incompatibility). // Present in 2/6 branches.",,,,,,,1,18,
*adúm-,"to squeeze, press",,,,,,,,,,,"The auslaut-m-in this root is only ""detached"" in Tamil, and even there in most forms it can be explained as the result of a secondary loss; its status as part of the root is quite obviously Proto-Dravidian. // Present in 4/6 branches.",,,,,,,1,19,
*aḍ-[úŋ]-,"to be piled up, arranged",,,,,,,,,,,"Possibly derived from PDR*aḍV́-""to be near, close"". The NDR parallel is quite dubious due to both the semantics and phonetics of the stem, but PNDR*aṭṭ-has no better etymology. // Present in 3/6 branches.",,,,,,,1,20,
*aḍV́-,to strike,,,,,,,,,,,Several different stems that may or may not go back to a single PDR root. The voiceless variant in PKG and Konda shows that the root could be monosyllabic as well (unless this is a regular development from a stem like*CVC-ú-). // Present in 4/6 branches.,,,,,,,2,1,
*aḍV́-,to be near; to happen,,,,,,,,,,,"SDR languages show significant evidence for two bases:*aḍú-(""be near to, approach"") and*aḍái-(""reach, arrive, obtain""). Kannada and Tamil also have a monosyllabic stem*aṭ-""to put, place"", but this is possibly the result of contamination with*anṭ-""to join, stick, paste"". Cf. also*aḍ-[úŋ]-""to be piled up, arranged"" which may be a historical derivative of the same root. PNDR*aṭ-g-<*aḍV́-k-. // Present in 4/6 branches.",,,,,,,2,2,
*aḍV́-,bad,,,,,,,,,,,"The root is only found in Central Dravidian languages, but cannot be successfully derived from any prototype or traced back as a borrowing. // Present in 2/6 branches.",,,,,,,2,3,
*agá-,1 to appear 2 inside,,,,,,,,,,,"PKG*av-paḍ-<*aga-paḍ-(cf. Tamilaka-ppaṭuetc.). The root does not appear to have been preserved in its pure form outside South Dravidian. Inclusion of Teluguakku""breast"" looks dubious since that form points to a monosyllabic*ak-rather than bisyllabic*agá-. // Present in 3/6 branches.",,,,,,,2,4,
*agá-,"to press, hold firmly",,,,,,,,,,,A Kannada-Telugu isogloss. // Present in 2/6 branches.,,,,,,,2,5,
*agáḍ-,viciousness; fault,,,,,,,,,,,// Present in 2/6 branches.,,,,,,,2,6,
*agái,"to be broken, torn",,,,,,,,,,,The original base has been further expanded with a resonant suffix in Telugu. // Present in 3/6 branches.,,,,,,,2,7,
*agál-,"1 wide, broad 2 to leave, depart",,Nostratic etymology,,,,,,,,,"South Dravidian and Telugu languages mostly agree in displaying a bisyllabic version of the stem. It is unclear how this ties in with Maltoagare, where-ar-is a typical Malto suffix. Perhaps the Malto form <*agl-are? // Present in 3/6 branches.",,,,,,,2,8,
*agál-,pot (earthen),,,,,,,,,,,"Possibly derived from*agá-""inside"" (= ""container, etc.""). // Present in 2/6 branches.",,,,,,,2,9,
*agápai,ladle,,,,,,,,,,,"Possibly a recent derivative from*agá-""inside"". // Present in 2/6 branches.",,,,,,,2,10,
*agásaj-,common flax,,,,,,,,,,,"? Cf.*agasti""pea-tree"" (the semantic connection is unclear, but phonetically the attested forms are practically identical). // Present in 2/6 branches.",,,,,,,2,11,
*agásti,a k. of tree (pea-tree),,Nostratic etymology,,,,,,,,,"A rather strange trisyllabic root with a peculiar inlaut cluster (possibly of some obscure non-Dravidian origin, although Nostratic parallels are also available). // Present in 2/6 branches.",,,,,,,2,12,
*agáẓ-,to dig,,Nostratic etymology,,,,,,,,,"A clearly bisyllabic verbal stem. The NDR forms present some trouble, but it is possible that*-rq-is here a regular development <*-ṛg-<*-gǝṛ-. // Present in 4/6 branches.",,,,,,,2,13,
*ággai,"sprout, shoot",,,,,,,,,,,"The geminated *-gg- (""original voiced"") consonant is reconstructed on the basis of Tuluagge. All the other SDR forms reflect a variant*agái, possibly reflecting the original verbal form (i. e. PDR*ággai""shoot, sprout"" vs.*agái""to flourish, sprout""). It is unclear how the Kurukh form ties into it and whether the-u-in it is relevant; if so, it is not excluded that the original form contained a cluster (*ágbai?). // Present in 2/6 branches.",,,,,,,2,14,
*agí-,"to fear, tremble",,,,,,,,,,,The original bisyllabic base is preserved in Kannadaagi; all the other forms go back to a more complex form (agur-<*agi-r-?).,,,,,,,2,15,
*agíl,eagle-wood,,,,,,,,,,,A SDR isogloss with potential PDR status. // Present in 1/6 branches.,,,,,,,2,16,
*aj-,mother,,Nostratic etymology,,,,,,,,,"The word was used with pronominal prefixes in PDR:*tāy'his, her mother', etc. (some of these forms are innovative). The vowel was presumably long only in prefixed forms, and later was analogized in such languages as Tamil (āy'mother').",,,,,,,2,17,
*ája-,an elder relative (father's brother; grandfather; father),,,,,,,,,,,"A widespread Dravidian root, although the basic meaning 'father' should probably be deemed secondary due to PDR already possessing two more likely candidates:*ápa-(coll.) and*-and_-(hon.). Gondwan vocalism is obscured by possible traces of former pronominal prefixes. // Present in 4/6 branches.",,,,,,,2,18,
*ája- ~ *ajír-,"to doubt, suspect",,,,,,,,,,,Present in 1/6 branches.,,,,,,,2,19,
*ak-,an elder relative,,Nostratic etymology,,,,,,,,,"The root forms several PDR stems; the most common is*ákā~*ákai""elder sister"", but a PGn stem in*-ois also available, denoting a male rather than female relative. // Present in 4/6 branches.",,,,,,,2,20,
*a-/*ā,that (over there),,Nostratic etymology,,,,,,,,,"In the North Dravidian database cf. also*ā-r,*ā-s,*ā-d, etc. (Additional derivative entries are also available in Telugu and other databases). For Brahuidāsee DEDR 1. // Present in 6/6 branches.",,,,,,,3,1,
*al-,"to weave, plait",,,,,,,,,,,A good common PDR monosyllabic root. // Present in 5/6 branches.,,,,,,,3,2,
*al-,negative morpheme,,Nostratic etymology,,,,,,,,,"A rather common negation morpheme with well-known Nostratic parallels. Its main competition is PDR*śil-with more or less the same meaning (sometimes the two forms are in complementary distribution between branches - e. g. only*śil-is found in Telugu, onlyall-in Brahui). // Present in 4/6 branches.",,,,,,,3,3,
*aḷ-,"to sprinkle, bail out",,Nostratic etymology,,,,,,,,,,,,,,,,3,4,
*àḷ-,fat; strength,,Nostratic etymology,,,,,,,,,It is not excluded that most of the Central Dravidian forms are re-borrowed from Telugu.,,,,,,,3,5,
*àḷ-,"cave, hole",,,,,,,,,,,,,,,,,,3,6,
*aḷ-,"to fear, be afraid",,,,,,,,,,,,,,,,,,3,7,
*al-,"to spread, cover",,Nostratic etymology,,,,,,,,,,,,,,,,3,8,
*al- (?),dog,,,,,,,,,,,Isolated NDR forms. Tamilñāḷcannot belong here.,,,,,,,3,9,
*alá-,to suffer (= to be weary),,Nostratic etymology,,,,,,,,,"Cf. also Kuialāṛi'fatigue, distress from fatigue, exhaustion'. See the South Dravidian entry for the possibility of separating SDR*ala-'suffer' from SDR*alai-'wander, shake;caus.harass, annoy'. In this respect it is interesting to consider some of the syncopated/non-syncopated doublets given by Burrow & Emeneau in the same entry: cf. Kuialāṛivs.laha'languor, laziness'; Kur.algāvs.layākoyā, etc. Of course, a final judgement is different to give based on lack of definitive knowledge on the rules of vowel reduction in Gondwan (not to mention North Dravidian, where initiall-is exceedingly rare in the first place). // Present in 5/6 branches.",,,,,,,3,10,
*aḷ-a-,to measure,,Nostratic etymology,,,,,,,,,,,,,,,,3,11,
*aḷ-a-,"to mix; to join, approach",,,,,,,,,,,The PGn form is dubious.,,,,,,,3,12,
*alá-,to make verbal noise,,,,,,,,,,,"In Telugu the root has only been preserved as part of obscure or expressive compounds, but in SDR it is highly productive. PNDR*al-G-'to laugh' is, for obvious reasons, set apart in DEDR, but there are actually no insurmountable obstacles to merging the two entries neither from the phonetic nor the semantic side. // Present in 3/6 branches.",,,,,,,3,13,
*alág-,blade; splint,,Nostratic etymology,,,,,,,,,"Tamil distinguishes betweenalaku'blade' andalakku'splint'; however, given the general lack of stability among 2nd syllable stops, this differentiation should probably be considered secondary. The word formally resembles a verbal derivative, but no verbal stem like*alV-'cut' or 'be sharp' is found in Dravidian. // Present in 2/6 branches.",,,,,,,3,14,
*alág-,parched rice,,,,,,,,,,,"A Tamil-Kui-Kurukh isogloss, probably referring to a special procedure of obtaining rice from paddy. // Present in 3/6 branches.",,,,,,,3,15,
*alái-,"to wave, move from side to side, wander",,,,,,,,,,,"A good PDR root with many suffixal derivatives (*ala-ŋ-,*ala-mb-) and rather wide-reaching semantics. Occasional contaminations with*alá-'to suffer, be confused' are noted. Not all the forms in DEDR 240 can actually belong here without violating correspondences: e. g. Kuilānga'to be fickle, changeable' should be discarded because Kuil-< PGn (PDR)*ḷ-, whereas alveolarlusually yieldsḍ-orṛ-when found in initial position. // Present in 3/6 branches.",,,,,,,3,16,
*alái-,to rinse,,,,,,,,,,,"Burrow & Emeneau also include Kuiakali'rinsing' in the comparison, but the relation between these forms would have to be quite mysterious (metathesis from*ala-ki?). Auslaut-ai-is well reconstructible on the basis of SDR, which makes it possible to distinguish between this PDR root and, say, PDR*alá-'to make verbal noise'. // Present in 2/6 branches.",,,,,,,3,17,
*alár-,to blossom,,,,,,,,,,,"The stem is never met without the final resonant, although it certainly cannot be guaranteed that*-r-was not detachable as a suffix in PDR. It is interesting to note the similarity between*alár-and PDR*mala[r]-with pretty much the same meaning. However, to treat this case as an irregular development*m->0-(see, e. g., [Андронов 1994: 86] ) is hardly admissible. Much more probable is semantic confusion between two originally different roots; in fact, SDRmalar'to blossom' may eventually be nothing but the result of contamination between*alár-and*mal-'fertile, to abound'. // Present in 2/6 branches.",,,,,,,3,18,
*alé,vocative interjection,,,,,,,,,,,A surprisingly well-represented common PDR interjection. // Present in 4/6 branches.,,,,,,,3,19,
*áli,iron-wood tree,,,,,,,,,,,"Reconstructed for the PDR-Telugu level. The stem often behaves in an irregular way, which is common for plant names in Dravidian. // Present in 2/6 branches.",,,,,,,3,20,
*áli,waterlily,,,,,,,,,,,Reconstructed on the PSDR-Telugu level. // Present in 2/6 branches.,,,,,,,4,1,
*am-,to press down,,Nostratic etymology,,,,,,,,,"Most frequently met in the nasal/velar combination type (intr.*am-ŋ-, tr.*am-k-); Telugu and Malayalam, however, preserve the suffixless form. // Present in 2/6 branches.",,,,,,,4,2,
*áma-,mother (hon.),,Nostratic etymology,,,,,,,,,"The most common, and most certainly, primary meaning of the stem is 'mother'; however, much like*ápa-, this is the ""formal"" root for this relative, and is in that function opposed to*aj-q. v. // Present in 5/6 branches.",,,,,,,4,3,
*amái-,to fit together; to be useful; to prepare,,,,,,,,,,,"Outside SDR and Telugu only found in Kuwi (ambrinai'to suit'), where it is most likely borrowed from Telugu (unless other parallels in Central Dravidian eventually show up). The root is completely homonymous with*amai-'to be calm, settled', right down to the same opposition of the-ai-stem and the-r-stem; however, it does not seem prudent to join the two under one entry, although occasional semantic contamination may be present. A particular problem is the root's relationship with*sav-(*sam-?) 'to be ready'; I find it hard to trace both variants to a single PDR root and would suggest phonetic contamination (i. e.*sav->*sam-in many dialects under the influence of*amai-) between two roots with similar meanings. // Present in 2/6 branches.",,,,,,,4,4,
*amai-,"to be calm, settled",,Nostratic etymology,,,,,,,,,"A rather local SDR root but certainly quite ""Dravidian"" in form. Burrow & Emeneau compare it with*am-'to be pressed down, crushed' (> 'to settle'), but I would rather opt for homonymity here (occasional semantic contamination with*amai-'to fit together' is also possible). As always it is possible to derive*ama-r-from*amai-r-. // Present in 1/6 branches.",,,,,,,4,5,
*amb-,arrow,,,,,,,,,,,Forms like Tamilappu-kkaṭṭu'sheaf of arrows'; Teluguampar_a(pl.) 'arrows'; and possibly Gondwan plural forms inap-hint at the PDR status of the morphological gradation*amb-(sg. stem) ~*amp-(plural and derivative forms). // Present in 4/6 branches.,,,,,,,4,6,
*ámbai-,to crawl [walk on hands and feet],,,,,,,,,,,"SDR displays a compound with*kāl-'leg, foot', but the Telugu form is apparently simple. In DEDR the items are tentatively compared with Kur.umbāxārnā'to walk on hands and knees', but vocalic correspondences are impossible. // Present in 2/6 branches.",,,,,,,4,7,
*ámbali,rice-water; rice gruel,,Nostratic etymology,,,,,,,,,The presence of the root in North Dravidian clearly validates its PDR status (otherwise one could argue that all Central Dravidian languages - as well as some South Dravidian ones - have borrowed the form from Telugu). // Present in 5/6 branches.,,,,,,,4,8,
*an-,"fit, convenient",,,,,,,,,,,,,,,,,,4,9,
*aṇ-,"upper part, up; to lift up (the head)",,,,,,,,,,,A strictly SDR root but very hard to think of as a borrowing. // Present in 1/6 branches.,,,,,,,4,10,
*áṇa-,elder brother,,Nostratic etymology,,,,,,,,,Loss of retroflex articulation in PGn is normal in this position. // Present in 4/6 branches.,,,,,,,4,11,
*aṇái,"bank, dam",,,,,,,,,,,A good SDR-Telugu agricultural isogloss; PDR status is unclear. // Present in 2/6 branches.,,,,,,,4,12,
*aṇái- ~ *anḍ-,"to join, unite",,Nostratic etymology,,,,,,,,,"A common PDR stem commonly displaying two variants, with*anḍ-being the exclusive one in all of Central Dravidian and*aṇái-safely reconstructed only for PSDR (and Telugu, ifanãgu'to mix' really belongs here). Some of the forms with-ṇṭ-may be due to contamination with*anṭ-'to stick'. The two stems, bisyllabic and monosyllabic with retroflex cluster, may well be related on a higher level (with the original root being*aṇ-, which then may have been preserved as an archaism in Tam.aṇṇu), but separate origins cannot be excluded either. // Present in 6/6 branches.",,,,,,,4,13,
*aṇá-ŋ-,to suffer; to suppress,,Nostratic etymology,,,,,,,,,"Cf. also Betul Gondian-c-ānā""to press"". Considering that one of the meanings in Tamil is ""be slain"", it is possible to suggest historical derivation from P(S)DR*aṇai-'to extinguish, die' (in which case the Gondi match hardly fits, but it is an isolated one-dialect form anyway). In DEDR the Kolami-Gadba forms are grouped with PDR*aẓí-'to perish, be ruined', but the nasal consonant in PKG is too well defined to ignore; the current etymology seems to be just as plausible semantically and better phonetically. // Present in 3/6 branches.",,,,,,,4,14,
*aṇáŋ- (?),lower part of mouth; neck,,Nostratic etymology,,,,,,,,,A phonetically complex phorm that is nevertheless well reconstructible for PSDR and has potential external parallels. // Present in 1/6 branches.,,,,,,,4,15,
*anc-,"edge, border",,,,,,,,,,,"Compared with Old Indianañcala-""edge"" (<añc-""to bend, etc.""), but it is strange that the resonant suffix is not found in Dravidian. Either the Dravidian forms reflect a different verbal derivative that has not been preserved in Indo-Aryan or the resemblance is accidental. // Present in 2/6 branches.",,,,,,,4,16,
*áncV,relay post,,,,,,,,,,,Reconstructible for the PSDR-Telugu level; further etymology is unclear. // Present in 2/6 branches.,,,,,,,4,17,
*and-,to be within reach,,,,,,,,,,,"Very sporadic representation, but correspondences are regular. // Present in 3/6 branches.",,,,,,,4,18,
*ánḍi,mango stone,,Nostratic etymology,,,,,,,,,"Despite being represented fairly well in SDR and even having possible Nostratic links, the root's position within Dravidian is not very strong since there exists a strong possibility of its being borrowed from IA: cf. Hindiā̃ṭhī'kernel or pip of fruit', Bengali, Oriyaā̃ṭhiid., etc. < IA*aṣṭi-; Turner 955). Definitely borrowed from Oriya are the NDR forms (Kur.aṭhū, Mlt.aṭi, as evidenced by the aspirated retroflex in Kur.). Nevertheless, coincidental resemblance cannot be excluded either. // Present in 1/6 branches.",,,,,,,4,19,
*and-/*čand-,beauty,,,,,,,,,,,The forms with initial affricates may be Sanskrit borrowings.,,,,,,,4,20,
*ándug-,clearing nut plant,,Nostratic etymology,,,,,,,,,"A rather local root. The Kolami word could be thought of as a borrowing from Telugu, but that does not explain the irregular vowel length in M. B. Emeneau's recordings (although the entry does bear the tag of 'recording uncertain'). The second syllable (*-ug-) is detachable as a 'weak' suffix, but no individual*and-'sāl tree' is attested. // Present in 3/6 branches.",,,,,,,5,1,
*aṇí-,to wear (ornaments); beauty,,,,,,,,,,,A solid SDR root. // Present in 1/6 branches.,,,,,,,5,2,
*an-p-,1 to load 2 to send away,,,,,,,,,,,The NDR forms suggest that the base*an-p-is archaic enough to have been represented in PDR.,,,,,,,5,3,
*anṭ-,to stick,,,,,,,,,,,See also*anḍ-'to join'. // Present in 4/6 branches.,,,,,,,5,4,
*aṇV́-,to mock,,,,,,,,,,,"A local root, participating in expressive reduplications (cf. Tuluaṇakasaṇaka) and not at all reliable; the potential Malto match (without the suffix*-k-), however, is too interesting to be left unnoticed. // Present in 3/6 branches.",,,,,,,5,5,
*anǯ-,to fear,,,,,,,,,,,"PGn (PKK)*aǯ-lacks an -n-, probably for back-formation reasons (PKK*aǯ-< caus. stem*as-). The relation to Brahuihīj-ing'to be scared, startled' is unclear. // Present in 3/6 branches.",,,,,,,5,6,
*aŋ-,a k. of relative (brother/sister),,,,,,,,,,,Used extensively with pronominal prefixes.,,,,,,,5,7,
*áŋal-,"to weep, to grieve",,Nostratic etymology,,,,,,,,,"A formerly nominal root, as is seen from the strong position of the inlaut consonant (*áŋal->aŋ(g)al-in modern languages instead of*aŋál->*agál-). // Present in 3/6 branches.",,,,,,,5,8,
*aŋā́ḍi,market,,,,,,,,,,,"A dubious cultural term (acc. to Burrow & Emeneau, possibly related to Old Indianaŋgaṇa-""court""). Similarly, Kolami-Gadba forms may actually represent later reborrowings from Telugu. // Present in 3/6 branches.",,,,,,,5,9,
*áŋāl-,"to yawn, gape",,Nostratic etymology,,,,,,,,,A bisyllabic root with the inlaut nasal cluster (*-ŋ-=*-ŋg-) in a strong position. Auslaut*-l-is most probably lost in SDR where bisyllabic roots of this kind (with a second long vowel) never end in liquid resonants. // Present in 4/6 branches.,,,,,,,5,10,
*áŋka-,"fight, quarrel",,,,,,,,,,,// Present in 2/6 branches.,,,,,,,5,11,
*áŋkaṇa-,space between two pillars,,,,,,,,,,,A cultural term only found in SDR-Telugu; Burrow & Emeneau suggest the possibility of borrowing from Old Indian but offer no etymology. // Present in 2/6 branches.,,,,,,,5,12,
*ápa-,father (hon.),,Nostratic etymology,,,,,,,,,"Irregular (expressive?) vowel lengthening is observed in some Gondwan languages. This is one of the two main PDR roots for 'father', the other being*t-and_-; judging by the difference in meaning, the latter was the more 'formal' appellation (which is why it is more frequently met with archaic pronominal prefixes than*ápa-), whereas the latter is clearly a ""children's"" word. // Present in 4/6 branches.",,,,,,,5,13,
*ápa-,cake (of rice flour; of special interest to children),,Nostratic etymology,,,,,,,,,"Certain problems are caused by the Tamil-Malayalam forms which feature initialā-; also unclear is the fact that Old Indian has the word asapūpá-,pūpa-(Turner 491). This does not include the possibility of Proto-Dravidian origin (cf. the Brahui parallel), but if the vowel length in Tamil and the trisyllabic structure of the OI form are related (e. g.āppa-<*apūpa-), this may hint at an obscure borrowing source for both subgroups. // Present in 3/6 branches.",,,,,,,5,14,
"*ap-, *áp-aḷi-","to stick (with hand), plaster",,,,,,,,,,,"The Telugu forms are somewhat dubious (only the derivative in-aḷi-is found, which could be a borrowing from Kannaḍa). Nevertheless, this is at least a fairly sutrdy SDR root, and it certainly has nothing to do with PDR*čap-'clap hands' despite Burrow & Emeneau's comparison (the latter always preserves the affricate). // Present in 2/6 branches.",,,,,,,5,15,
*ar-,rare,,Nostratic etymology,,,,,,,,,"The original root was probably monosyllabic, due to the lack of stems like*aruvuin SDR. // Present in 2/6 branches.",,,,,,,5,16,
*arái-,to rub two things against each other (> to grind; to launder),,,,,,,,,,,"The entry in DEDR is a perfect example of the frequently witnessed confusion of data: it gives Konḍarēs-'to stir and mix, to plate (metals)' as a potential cognate, but later on the same form (rēs-) resurfaces in DEDR 3949 as 'to make plating (of metals)' andstilllater on in DEDR 4610 as 'to stir, mix' (!!!). This is, of course, due to the fact that proper reflexation of PDR auslaut vocalism in syncopated roots in Gondwan is rather hard to establish. // Present in 4/6 branches.",,,,,,,5,17,
*arai,half,,,,,,,,,,,"Safely reconstructed for the PSDR-Telugu level; the Naiki form is dubious (possibly a Telugu borrowing), which makes the PDR status of the word somewhat less probable. On the other hand, a credible internal etymology or borrowing source for the word is unavailable. // Present in 2/6 branches.",,,,,,,5,18,
*arajái,Ficus religiosa,,,,,,,,,,,"In Telugu (and Kolami, ifrāviis not a re-borrowing from Telugu) there has probably occurred an early dissimilation*arajai>*aragai, from whence the dialectal variation between-g-and-v-. // Present in 4/6 branches.",,,,,,,5,19,
*argil-,chest (of body),,,,,,,,,,,"A Central Dravidian isogloss. The element*-gil-may be an old suffix (cf. the derivative form*kavŋ-gil-from*kavŋ-'armpit'); however, the root*ar-still has no reliable parallels outside Central Dravidian. // Present in 2/6 branches.",,,,,,,5,20,
*arí-,"to cut, chip",,,,,,,,,,,The simple stem is only seen in SDR; Central Dravidian languages have preserved the derivative stems*arak-and*arat-. // Present in 3/6 branches.,,,,,,,6,1,
*ari,rice,,,,,,,,,,,"The root is only represented in SDR and Telugu. Bongard-Levin & Gurov [1988] have pointed out the phonetic similarity to*var-'paddy', which is supposed to be a borrowing from an Austronesian source. However, a development like*v- > 0-is impossible in Dravidian, and no Austronesian languages have a zero anlaut when this particular root (or any other with the meaning 'rice', for that matter) is concerned. This does not exclude the possibility of borrowing altogether, but leaves us without any clues as to the possible source. // Present in 2/6 branches.",,,,,,,6,2,
*arí-,"to sift, strain",,,,,,,,,,,"A SDR isogloss; however, within SDR the root is very strong and has no obvious outside sources. // Present in 1/6 branches.",,,,,,,6,3,
*ari,"tax, tribute",,,,,,,,,,,"Cf. also Kuwi (Fitzgerald)aṛvū, (Schulze)aruwu'loan' (< Tel.). The root is hardly of Proto-Dravidian origin; I suppose that it might be etymologically identical with*ari'rice' (= 'means of payment'). // Present in 2/6 branches.",,,,,,,6,4,
