Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*ak-,an elder relative,,Nostratic etymology,,,,,,,,,"The root forms several PDR stems; the most common is*ákā~*ákai""elder sister"", but a PGn stem in*-ois also available, denoting a male rather than female relative. // Present in 4/6 branches.",,,,,,,2,20,
*ak-,grandfather (maternal),,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=8&root=config
*a-,that (over there),,Nostratic etymology,,,,,,,,,"In the North Dravidian database cf. also*ā-r,*ā-s,*ā-d, etc. (Additional derivative entries are also available in Telugu and other databases). For Brahuidāsee DEDR 1. // Present in 6/6 branches.",,,,,,,3,1,
*a-,that (over there),,Dravidian etymology,,,,,,,,,"This deictic base had the following declineable forms in PGn:*aw-ant_[-u](whence Gondi*ōn-R, Kondavānr_uwith a metathese, etc.) 'that man', plural*aw-ar[-u]'those men'; fem.*a-d-i(PK*ādiby analogy with masculine forms), plural*a-v-i. Also reconstructed for the PGn level is*a-c-'that many, that much' (PG, PPM, PK);*a-tal'that side' (Konda, PK, possibly Gondi);*a-mb-/*a-b-'there' (Konda, PPM, PK).  An enormous number of derivatives has been formed independently in different languages (which is characteristic of all deictic bases).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1&root=config
*al-,"to weave, plait",,,,,,,,,,,A good common PDR monosyllabic root. // Present in 5/6 branches.,,,,,,,3,2,
*al-,"to weave, plait",,Dravidian etymology,,,,,,,,,"Although the resonant here is most certainly a plain dental-l-, it becomes retroflex in Konda (cf. especially such derivative forms asaṛpa-). This is not quite clear; maybe it is a general feature of *-l- before the causative marker. Unfortunately, this is the only example of such a cluster (in a few other cases we have no BB forms with-ṛ-, which are diagnostic).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=9&root=config
*al-,negative morpheme,,Nostratic etymology,,,,,,,,,"A rather common negation morpheme with well-known Nostratic parallels. Its main competition is PDR*śil-with more or less the same meaning (sometimes the two forms are in complementary distribution between branches - e. g. only*śil-is found in Telugu, onlyall-in Brahui). // Present in 4/6 branches.",,,,,,,3,3,
*aḷ-nǯ-,"to sprinkle, bail out",,Nostratic etymology,,,,,,,,,,,,,,,,3,4,
*aḷ-nǯ-,to bail out,,Dravidian etymology,,,,,,,,,The root existed in PK only with the suffix*-nj-.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=10&root=config
*alāv-,fat; strength,,Nostratic etymology,,,,,,,,,It is not excluded that most of the Central Dravidian forms are re-borrowed from Telugu.,,,,,,,3,5,
*alav-,strength,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1039&root=config
*almi-,"to spread, cover",,Nostratic etymology,,,,,,,,,,,,,,,,3,8,
*almi-,"to level, spread out",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1401&root=config
*aLa-c-,to measure,,Nostratic etymology,,,,,,,,,,,,,,,,3,11,
*aLa-c-,to measure,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=387&root=config
*lab- (?),"to mix; to join, approach",,,,,,,,,,,The PGn form is dubious.,,,,,,,3,12,
*lab-,"to fit in, to join",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=980&root=config
*alg-,parched rice,,,,,,,,,,,"A Tamil-Kui-Kurukh isogloss, probably referring to a special procedure of obtaining rice from paddy. // Present in 3/6 branches.",,,,,,,3,15,
*alg-,a way of obtaining rice,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1438&root=config
*[V]l[V]-mb- (?),"to wave, move from side to side, wander",,,,,,,,,,,"A good PDR root with many suffixal derivatives (*ala-ŋ-,*ala-mb-) and rather wide-reaching semantics. Occasional contaminations with*alá-'to suffer, be confused' are noted. Not all the forms in DEDR 240 can actually belong here without violating correspondences: e. g. Kuilānga'to be fickle, changeable' should be discarded because Kuil-< PGn (PDR)*ḷ-, whereas alveolarlusually yieldsḍ-orṛ-when found in initial position. // Present in 3/6 branches.",,,,,,,3,16,
*[V]l[V]-mb- (?),"to shake, tremble",,Dravidian etymology,,,,,,,,,"An isolated Pengo form that nevertheless corresponds rather well to PDR*ala-(especially in the light of such forms as Tam.ala-mpu, etc.).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1436&root=config
*ale,vocative interjection,,,,,,,,,,,A surprisingly well-represented common PDR interjection. // Present in 4/6 branches.,,,,,,,3,19,
*ale,interjection,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1437&root=config
*amma-,mother (hon.),,Nostratic etymology,,,,,,,,,"The most common, and most certainly, primary meaning of the stem is 'mother'; however, much like*ápa-, this is the ""formal"" root for this relative, and is in that function opposed to*aj-q. v. // Present in 5/6 branches.",,,,,,,4,3,
*amma-,female relative,,Dravidian etymology,,,,,,,,,"The Gondi semantic shift to 'father' can be connected with the ""extra"" suffix-l.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=11&root=config
*amb-,arrow,,,,,,,,,,,Forms like Tamilappu-kkaṭṭu'sheaf of arrows'; Teluguampar_a(pl.) 'arrows'; and possibly Gondwan plural forms inap-hint at the PDR status of the morphological gradation*amb-(sg. stem) ~*amp-(plural and derivative forms). // Present in 4/6 branches.,,,,,,,4,6,
*amb-,arrow,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=13&root=config
*ambeli,rice-water; rice gruel,,Nostratic etymology,,,,,,,,,The presence of the root in North Dravidian clearly validates its PDR status (otherwise one could argue that all Central Dravidian languages - as well as some South Dravidian ones - have borrowed the form from Telugu). // Present in 5/6 branches.,,,,,,,4,8,
*ambeli,"porridge, gruel",,Dravidian etymology,,,,,,,,,"The Proto-Gondwan character of this root is dubious, especially since the regular reflex of PDR*-mb-in Gondi is-m-. Some, or all of the forms, could have been re-borrowed from Telugu.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=12&root=config
*ana,elder brother,,Nostratic etymology,,,,,,,,,Loss of retroflex articulation in PGn is normal in this position. // Present in 4/6 branches.,,,,,,,4,11,
*ana,elder brother,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1040&root=config
*anḍ-,"to join, unite",,Nostratic etymology,,,,,,,,,"A common PDR stem commonly displaying two variants, with*anḍ-being the exclusive one in all of Central Dravidian and*aṇái-safely reconstructed only for PSDR (and Telugu, ifanãgu'to mix' really belongs here). Some of the forms with-ṇṭ-may be due to contamination with*anṭ-'to stick'. The two stems, bisyllabic and monosyllabic with retroflex cluster, may well be related on a higher level (with the original root being*aṇ-, which then may have been preserved as an archaism in Tam.aṇṇu), but separate origins cannot be excluded either. // Present in 6/6 branches.",,,,,,,4,13,
*anḍ-,"to join, meet; to stick",,Dravidian etymology,,,,,,,,,"The root probably contaminated with*a[n]ṭ-'to stick', whence the meaning in PPM.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=14&root=config
*and-,to be within reach,,,,,,,,,,,"Very sporadic representation, but correspondences are regular. // Present in 3/6 branches.",,,,,,,4,18,
*and-,to reach,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1434&root=config
*a[n]ṭ-,to stick,,,,,,,,,,,See also*anḍ-'to join'. // Present in 4/6 branches.,,,,,,,5,4,
*a[n]ṭ-,to stick,,Dravidian etymology,,,,,,,,,"Although the root is actually present only in PK, its traces can be found in contamination with PPM*anḍ-.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=19&root=config
*aǯ-,to fear,,,,,,,,,,,"PGn (PKK)*aǯ-lacks an -n-, probably for back-formation reasons (PKK*aǯ-< caus. stem*as-). The relation to Brahuihīj-ing'to be scared, startled' is unclear. // Present in 3/6 branches.",,,,,,,5,6,
*aǯ-,to fear,,Dravidian etymology,,,,,,,,,"Of all Central Dravidian languages the root is present only in PKK. Nevertheless, it has good SDR parallels and is well represented in both Kui and Kuwi, so the possibility of borrowing is very low.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=7&root=config
"*aŋi, *taŋi",a k. of relative (brother/sister),,,,,,,,,,,Used extensively with pronominal prefixes.,,,,,,,5,7,
"*aŋi, *taŋi",younger sister,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=160&root=config
*aŋl-,"to yawn, gape",,Nostratic etymology,,,,,,,,,A bisyllabic root with the inlaut nasal cluster (*-ŋ-=*-ŋg-) in a strong position. Auslaut*-l-is most probably lost in SDR where bisyllabic roots of this kind (with a second long vowel) never end in liquid resonants. // Present in 4/6 branches.,,,,,,,5,10,
*aŋl-,"to open mouth, to yawn",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=23&root=config
*ā̆p-,father (hon.),,Nostratic etymology,,,,,,,,,"Irregular (expressive?) vowel lengthening is observed in some Gondwan languages. This is one of the two main PDR roots for 'father', the other being*t-and_-; judging by the difference in meaning, the latter was the more 'formal' appellation (which is why it is more frequently met with archaic pronominal prefixes than*ápa-), whereas the latter is clearly a ""children's"" word. // Present in 4/6 branches.",,,,,,,5,13,
*ā̆p-,father,,Dravidian etymology,,,,,,,,,"In Kui a shift of meaning: 'father' > 'son' (such a shift happens in SDR as well, when the word for 'father' is applied to children as term of endearment).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=32&root=config
*rā- ~ *rē-,to rub two things against each other (> to grind; to launder),,,,,,,,,,,"The entry in DEDR is a perfect example of the frequently witnessed confusion of data: it gives Konḍarēs-'to stir and mix, to plate (metals)' as a potential cognate, but later on the same form (rēs-) resurfaces in DEDR 3949 as 'to make plating (of metals)' andstilllater on in DEDR 4610 as 'to stir, mix' (!!!). This is, of course, due to the fact that proper reflexation of PDR auslaut vocalism in syncopated roots in Gondwan is rather hard to establish. // Present in 4/6 branches.",,,,,,,5,17,
*rā- ~ *rē-,to rub; to mix,,Dravidian etymology,,,,,,,,,"Possibly more than one root involved; unfortunately, Gondwan reflexes of former bisyllabic verbal bases with a vocalic anlaut are quite poorly studied.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=682&root=config
*rāji,Ficus religiosa,,,,,,,,,,,"In Telugu (and Kolami, ifrāviis not a re-borrowing from Telugu) there has probably occurred an early dissimilation*arajai>*aragai, from whence the dialectal variation between-g-and-v-. // Present in 4/6 branches.",,,,,,,5,19,
*rāji,Ficus religiosa,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1435&root=config
*arɣil-,chest (of body),,,,,,,,,,,"A Central Dravidian isogloss. The element*-gil-may be an old suffix (cf. the derivative form*kavŋ-gil-from*kavŋ-'armpit'); however, the root*ar-still has no reliable parallels outside Central Dravidian. // Present in 2/6 branches.",,,,,,,5,20,
*arɣil-,chest; udder,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1279&root=config
*rat- (< *arat-),"to cut, chip",,,,,,,,,,,The simple stem is only seen in SDR; Central Dravidian languages have preserved the derivative stems*arak-and*arat-. // Present in 3/6 branches.,,,,,,,6,1,
*rat- (< *arat-),to cut,,Dravidian etymology,,,,,,,,,"The Kui-Kuwi forms can easily be traced back to a former transitive verbal stem (*ará-t-< PDR*ari-+*-t-). More problematic is Pengoraz-, which should normally go back to*arád_-. It is unclear if this is a real alternate stem or an irregular development in a non-trivial context.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=681&root=config
*ari-,to fall,,,,,,,,,,,"The Telugu-PKG forms, on one hand, and the Gondwan forms, on the other, are somewhat hard to reconciliate. PGn shows a bisyllabic root (not necessarily with an auslaut-i-, since the latter is only tentatively set up based on forms like Kuwirī-ali, etc.; in reality this could have been any vowel but a labialised one) with a vocalic auslaut, whereas Telugu and PKG reflect an older variant like*arál-. Of course, if we assume the suffixal nature of the resonant, the question is resolved, although the meaning of the suffix is still unclear. No traces of the root are seen in SDR, where the main word for 'fall' is*vīẓ-- which, in its turn, has been quite poorly preserved outside of SDR. Some overlapping, however, exists, which leads us to surmise that the difference between the two roots in PDR must have been stylistic -*arí-/*arál-being the neutral, unmarked 'fall', and*vīẓ-being its ""Magn"" correlate, i. e. ""to topple over, crumble"", whence the figurative development > ""die"" in some languages. In SDR both roots eventually converged into one. // Present in 3/6 branches.",,,,,,,6,5,
*ari-,to fall,,Dravidian etymology,,,,,,,,,Bisyllabic root.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=690&root=config
*ar_-k-,to be digested,,,,,,,,,,,,,,,,,,6,12,
*ar_-k-,to be digested,,Dravidian etymology,,,,,,,,,The root was used only with the suffix*-k-(assimilated to the voiced*-r_-after reduction in Konda and PK).,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=16&root=config
*as-,"to join two things together (> ""to take, buy"")",,,,,,,,,,,DEDR 43 and 51 (a connection between the two is proposed by Burrow & Emeneau themselves on the grounds of identical forms in Gondwan). // Present in 3/6 branches.,,,,,,,6,19,
*as-,"to take, buy",,Dravidian etymology,,,,,,,,,Causative type of conjugation in PGn.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=17&root=config
*ad-k-,"to join, attach, wear",,,,,,,,,,,The root is more often found with the derivative suffix*-k-and an epenthetic vowel:*ad-ú-k-.,,,,,,,7,1,
*ad-k-,"to tie, attach",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1041&root=config
*aṭka,earthen pot,,,,,,,,,,,"SDR forms, on one hand, and Telugu, PKG, and PGn forms, on the other, can hardly be traced back to the same stem; the former look like quadrisyllabic compounds (*aḍí-KarV, with the vowel in a weak position) whereas the latter can only go back to*áṭikV, a trisyllabic stem with the vowel in a strong position and a nominal suffix tacked on at the end. Nevertheless, if Burrow & Emeneau are correct about comparing the forms to PDR*áṭ- ~ *aḍú-""to cook"", the two variants may indeed share the same archaic root. // Present in 5/6 branches.",,,,,,,7,2,
*aṭka,cooking pot,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1430&root=config
*at-,female relative (father's sister; grandmother),,Nostratic etymology,,,,,,,,,"The meaning 'father' (somewhat expectable from a root likeata-) is actually present in Tamil and Malayalam, but nowhere else in Dravidian. The archaicness of this meaning in Tamil cannot be excluded; more probable, however, is the idea that in Tamil the word has developed a parallel masculine stem by analogy with*ápa-q. v. (the latter does have 'masculine' meanings outside of Tamil). // Present in 4/6 branches.",,,,,,,7,3,
*at-,female relative,,Dravidian etymology,,,,,,,,,"Vowel length in Gondi is not quite clear, maybe expressive (such a lengthening does happen sometimes in relation terms).",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=18&root=config
*aṭ-,"to evaporate, dry up; to cook, boil",,,,,,,,,,,"A clear distinction between the two stems can be demonstrated on Kannada evidence:aḍu= ""to cook, boil"",aṭṭu= ""to evaporate, dry up"". However, in Central Dravidian languages only the monosyllabic variant has been preserved. It is not excluded that the two variants represent originally different roots; a final decision cannot be reached without external comparison. // Present in 4/6 branches.",,,,,,,7,4,
*aṭ-,to boil,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=20&root=config
*aṭ-,"inner side of roof (loft, attic, supporting bamboo framework etc.)",,,,,,,,,,,"While some of the forms adduced by Burrow & Emeneau may look like later reborrowings, the root as a whole is widely represented in Dravidian and is most probably PDR in origin. The corresponding IA root*aṭṭa-""high"" (Turner No. 180) has no Indo-European etymology and must have been borrowed from an early Dravidian dialect. // Present in 5/6 branches.",,,,,,,7,5,
*ave,elder female relation (grandmother; elder brother's wife),,Nostratic etymology,,,,,,,,,"The stem is occasionally used with pronominal prefixes (Tamil, Gondi), but their usage is too localised to suggest that the situation was the same in PDR. The original meaning of the root is hard to establish; it could hardly have been simply 'mother' (as there already are two basic terms for 'mother' in PDR - the honorific*áma-and the neutral*aj-). More often than not, the semantics of the stem is closely linked to the idea of old age or being elder (cf. 'old woman'; 'grandmother'; 'matron'; 'elder brother's wife'). The relations of this root with PDR*átaiare also unclear. I would venture to guess that the original differentiation is seen in Kolami-Gadba, where*átai= 'father's sister', whereas*ávai= 'father's mother', but this is very flimsy evidence. // Present in 4/6 branches.",,,,,,,7,8,
*ave,mother; elder brother's wife,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=21&root=config
*avi-,to destroy; to extinguish; to be tired,,Nostratic etymology,,,,,,,,,"The variation in close, but different meanings suggests that the root may have been open to semantic contamination with several others (cf. in particular Tamil forms with initialn-which are contaminated phonetically as well). Konḍanamb-'to cool down (fire)' is given by Burrow & Emeneau as a questionable cognate, but is certainly a different root (there is no way whatsoever that it could correspond to Gondiaviyānā'to be tired'!). // Present in 3/6 branches.",,,,,,,7,11,
*avi-,to be tired,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1305&root=config
*aẓd- (?),to pervade (as taste),,,,,,,,,,,"A highly irregular (and therefore) dubious Central Dravidian-NDR isogloss. The only way to make all these forms fit together is to assume their descent from an old complex stem like*aẓ[V]-d-with non-trivial cluster development in daughter languages. However, if that is really so, the forms also beg comparison with PDR*aẓ[ú]nd-'to press down; to dip, immerse' ('immerse' > 'pervade'). // Present in 3/6 branches.",,,,,,,7,15,
