Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*adr-,"to shake, tremble; to be troubled",,,,,,,,,,,"The few Malto verbal stems in-yar-that there are do sometimes correspond to SDR stems with-i-in the second syllable (cf.tanyare'to become rich' - PSDR*taṇi-'to thrive, abound', etc.); whether the resonant-r-is the same etymologically is, however, unclear. Nevertheless, all the other forms are more or less in agreement. // Present in 4/6 branches.",,,,,,,1,16,
*adr-,to shake (tr.),,Dravidian etymology,,,,,,,,,,,,137,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=7&root=config
*aḍ-g-,"to ask, request",,,,,,,,,,,"Essentially a Telugu-Parji isogloss. Burrow & Emeneau also add Kuijāpa(which is hardly possible since Kuij-may be <*(-)d_-, but hardly <*(-)ḍ-, and, under question, Tam.aḷavu""to inquire after one's health"" and Tulunaṭṭuni""to beg"" (both these forms have to be left out as well due to phonetic incompatibility). // Present in 2/6 branches.",,,,,,,1,18,
*adm-,"to squeeze, press",,,,,,,,,,,"The auslaut-m-in this root is only ""detached"" in Tamil, and even there in most forms it can be explained as the result of a secondary loss; its status as part of the root is quite obviously Proto-Dravidian. // Present in 4/6 branches.",,,,,,,1,19,
*adm-,to press,,Dravidian etymology,,,,,,,,,"A very rare case of such a cluster in PKG, resulting in a unique occurrence of-yb-in Parji.",,,133,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=6&root=config
*aṭ-,to strike,,,,,,,,,,,Several different stems that may or may not go back to a single PDR root. The voiceless variant in PKG and Konda shows that the root could be monosyllabic as well (unless this is a regular development from a stem like*CVC-ú-). // Present in 4/6 branches.,,,,,,,2,1,
*aṭ-,to strike,,Dravidian etymology,,"Also Parjimāva aṭṭ-to harrow;poṭkul aṭṭ-to clap hands, snap fingers",,,,,,,,,,77,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=49&root=config
"*aḍ-r-, *aḍ-av-",bad,,,,,,,,,,,"The root is only found in Central Dravidian languages, but cannot be successfully derived from any prototype or traced back as a borrowing. // Present in 2/6 branches.",,,,,,,2,3,
"*aḍ-r-, *aḍ-av-",bad,,Dravidian etymology,,,,,,,,,,,,107,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=3&root=config
*av-paḍ-,1 to appear 2 inside,,,,,,,,,,,"PKG*av-paḍ-<*aga-paḍ-(cf. Tamilaka-ppaṭuetc.). The root does not appear to have been preserved in its pure form outside South Dravidian. Inclusion of Teluguakku""breast"" looks dubious since that form points to a monosyllabic*ak-rather than bisyllabic*agá-. // Present in 3/6 branches.",,,,,,,2,4,
*av-paḍ-,to be got,,Dravidian etymology,,Also Kolamioparip-(opaript-) to find,,,,,,,,,,7,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=54&root=config
*ag-,"to be broken, torn",,,,,,,,,,,The original base has been further expanded with a resonant suffix in Telugu. // Present in 3/6 branches.,,,,,,,2,7,
*ag-,to be torn,,Dravidian etymology,,Also Gadba_S3akp-to tear,,,,,,,,,,16,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=11&root=config
*agl-,pot (earthen),,,,,,,,,,,"Possibly derived from*agá-""inside"" (= ""container, etc.""). // Present in 2/6 branches.",,,,,,,2,9,
*agl-,pot,,Dravidian etymology,,,,,,,,,,,,9,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=12&root=config
*agṛ-,to dig,,Nostratic etymology,,,,,,,,,"A clearly bisyllabic verbal stem. The NDR forms present some trouble, but it is possible that*-rq-is here a regular development <*-ṛg-<*-gǝṛ-. // Present in 4/6 branches.",,,,,,,2,13,
*agṛ-,to dig,,Dravidian etymology,,Also Naikiagulmurdigging,,,,,,,,,,11,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=15&root=config
*aj,mother,,Nostratic etymology,,,,,,,,,"The word was used with pronominal prefixes in PDR:*tāy'his, her mother', etc. (some of these forms are innovative). The vowel was presumably long only in prefixed forms, and later was analogized in such languages as Tamil (āy'mother').",,,,,,,2,17,
*aj,mother,,Dravidian etymology,,"Also Naikriayka(pl.-śikuḷ) husband's elder sister; Parjiiya(pl.iyov) mother; Ollariayalwoman, wife;asmalwoman; Salurayālwife;āsmalwoman",,,,,,,,,,364,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=56&root=config
*aja-,an elder relative (father's brother; grandfather; father),,,,,,,,,,,"A widespread Dravidian root, although the basic meaning 'father' should probably be deemed secondary due to PDR already possessing two more likely candidates:*ápa-(coll.) and*-and_-(hon.). Gondwan vocalism is obscured by possible traces of former pronominal prefixes. // Present in 4/6 branches.",,,,,,,2,18,
*aja-,mother's father,,Dravidian etymology,,Also Kolami_SRayyākgod,,,,,,,,,,196,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=58&root=config
*aka,an elder relative,,Nostratic etymology,,,,,,,,,"The root forms several PDR stems; the most common is*ákā~*ákai""elder sister"", but a PGn stem in*-ois also available, denoting a male rather than female relative. // Present in 4/6 branches.",,,,,,,2,20,
*aka,grandfather,,Dravidian etymology,,,,,,,,,,,,24,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=18&root=config
*a-,that (over there),,Nostratic etymology,,,,,,,,,"In the North Dravidian database cf. also*ā-r,*ā-s,*ā-d, etc. (Additional derivative entries are also available in Telugu and other databases). For Brahuidāsee DEDR 1. // Present in 6/6 branches.",,,,,,,3,1,
*a-,that,,Dravidian etymology,,"Also Kolami adj. (rarely used)ā; Naikri adj.ā; Parji adj.ā; Ollari adj.ā,āy",,,,,,,"The inflected forms are as follows:*avnd_(masc. sg.),*avr(masc. pl.),*ad(fem. sg.). As for the fem./neut. pl. form, external data shows*avto be most archaic. The formadavhas obviously developed by analogy withad; as for Naikianda, it is unclear.",,,1,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=9&root=config
*al-,"to weave, plait",,,,,,,,,,,A good common PDR monosyllabic root. // Present in 5/6 branches.,,,,,,,3,2,
*al-,to weave,,Dravidian etymology,,Also Parjialṭ-to be twined around;alṭayp-(alṭayt-) to wind round (tr.),,,,,,,In DEDR Salurall-is separately placed in entry 260 as 'to twine' and entry 207 as 'to spread as a creeper'.,,,260,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=21&root=config
*aḷ-k-,"to sprinkle, bail out",,Nostratic etymology,,,,,,,,,,,,,,,,3,4,
*aḷ-k-,to sprinkle,,Dravidian etymology,,,,,,,,,,,,305,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=23&root=config
*lāv,fat; strength,,Nostratic etymology,,,,,,,,,It is not excluded that most of the Central Dravidian forms are re-borrowed from Telugu.,,,,,,,3,5,
*lāv,"fat, strength",,Dravidian etymology,,,,,,,,,,,,291,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=633&root=config
*ala-,to suffer (= to be weary),,Nostratic etymology,,,,,,,,,"Cf. also Kuialāṛi'fatigue, distress from fatigue, exhaustion'. See the South Dravidian entry for the possibility of separating SDR*ala-'suffer' from SDR*alai-'wander, shake;caus.harass, annoy'. In this respect it is interesting to consider some of the syncopated/non-syncopated doublets given by Burrow & Emeneau in the same entry: cf. Kuialāṛivs.laha'languor, laziness'; Kur.algāvs.layākoyā, etc. Of course, a final judgement is different to give based on lack of definitive knowledge on the rules of vowel reduction in Gondwan (not to mention North Dravidian, where initiall-is exceedingly rare in the first place). // Present in 5/6 branches.",,,,,,,3,10,
*ala-,"to be tired, ill",,Dravidian etymology,,Also Kolamialp-(alapt-) to make to become tired,,,,,,,,,,236,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=19&root=config
*ale,vocative interjection,,,,,,,,,,,A surprisingly well-represented common PDR interjection. // Present in 4/6 branches.,,,,,,,3,19,
*ale,[interjection],,Dravidian etymology,,,,,,,,,,,,251,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=20&root=config
*amma,mother (hon.),,Nostratic etymology,,,,,,,,,"The most common, and most certainly, primary meaning of the stem is 'mother'; however, much like*ápa-, this is the ""formal"" root for this relative, and is in that function opposed to*aj-q. v. // Present in 5/6 branches.",,,,,,,4,3,
*amma,mother; sister,,Dravidian etymology,,Also Kolamiavre tāk ammanertheir parents (tākfather); Naikiamma tākparents,,,,,,,,,,183,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=28&root=config
*amb,arrow,,,,,,,,,,,Forms like Tamilappu-kkaṭṭu'sheaf of arrows'; Teluguampar_a(pl.) 'arrows'; and possibly Gondwan plural forms inap-hint at the PDR status of the morphological gradation*amb-(sg. stem) ~*amp-(plural and derivative forms). // Present in 4/6 branches.,,,,,,,4,6,
*amb,arrow,,Dravidian etymology,,,,,,,,,,,,178,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=26&root=config
*ambal,rice-water; rice gruel,,Nostratic etymology,,,,,,,,,The presence of the root in North Dravidian clearly validates its PDR status (otherwise one could argue that all Central Dravidian languages - as well as some South Dravidian ones - have borrowed the form from Telugu). // Present in 5/6 branches.,,,,,,,4,8,
*ambal,cooked rice,,Dravidian etymology,,,,,,,,,Loss of final-lin several Kolami dialects is absotely regular.,,,174,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=27&root=config
*an- (*-ṇ-),elder brother,,Nostratic etymology,,,,,,,,,Loss of retroflex articulation in PGn is normal in this position. // Present in 4/6 branches.,,,,,,,4,11,
*an- (*-ṇ-),elder brother,,Dravidian etymology,,,,,,,,,,,,131,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=32&root=config
*anḍ-,"to join, unite",,Nostratic etymology,,,,,,,,,"A common PDR stem commonly displaying two variants, with*anḍ-being the exclusive one in all of Central Dravidian and*aṇái-safely reconstructed only for PSDR (and Telugu, ifanãgu'to mix' really belongs here). Some of the forms with-ṇṭ-may be due to contamination with*anṭ-'to stick'. The two stems, bisyllabic and monosyllabic with retroflex cluster, may well be related on a higher level (with the original root being*aṇ-, which then may have been preserved as an archaism in Tam.aṇṇu), but separate origins cannot be excluded either. // Present in 6/6 branches.",,,,,,,4,13,
*anḍ-,bowstring; to attach (bowstring),,Dravidian etymology,,,,,,,,,,,,120,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=29&root=config
*aṇ-k-,to suffer; to suppress,,Nostratic etymology,,,,,,,,,"Cf. also Betul Gondian-c-ānā""to press"". Considering that one of the meanings in Tamil is ""be slain"", it is possible to suggest historical derivation from P(S)DR*aṇai-'to extinguish, die' (in which case the Gondi match hardly fits, but it is an isolated one-dialect form anyway). In DEDR the Kolami-Gadba forms are grouped with PDR*aẓí-'to perish, be ruined', but the nasal consonant in PKG is too well defined to ignore; the current etymology seems to be just as plausible semantically and better phonetically. // Present in 3/6 branches.",,,,,,,4,14,
*aṇ-k-,to kill,,Dravidian etymology,,"Also Saluranuyk-to kill, destroy",,,,,,,"Initialn-in South Parji is unclear; quite obviously, it cannot be of archaic origin.",,,277,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=31&root=config
*ā̆ndug,clearing nut plant,,Nostratic etymology,,,,,,,,,"A rather local root. The Kolami word could be thought of as a borrowing from Telugu, but that does not explain the irregular vowel length in M. B. Emeneau's recordings (although the entry does bear the tag of 'recording uncertain'). The second syllable (*-ug-) is detachable as a 'weak' suffix, but no individual*and-'sāl tree' is attested. // Present in 3/6 branches.",,,,,,,5,1,
*ā̆ndug,sāl tree,,Dravidian etymology,,,,,,,,,,,,151,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=77&root=config
*anṭ-,to stick,,,,,,,,,,,See also*anḍ-'to join'. // Present in 4/6 branches.,,,,,,,5,4,
*anṭ-,to stick,,Dravidian etymology,,"Also Kolamiaṭip-(aṭipt-) to stick (tr.), put (child) to breast; Naikriaṭip-to stick (tr.)",,,,,,,,,,96,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=34&root=config
*taŋ-,a k. of relative (brother/sister),,,,,,,,,,,Used extensively with pronominal prefixes.,,,,,,,5,7,
*taŋ-,a k. of relation,,Dravidian etymology,,Also Kolami_SRtaŋgodāwife's elder sister; Naikritaŋgoḍalwife's elder sister; Naikitaŋgodahusband's elder sister; (?) Gadba_S3naggalwife's younger sister,,,,,,,,,,3015,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1237&root=config
*aŋāḍ-i,market,,,,,,,,,,,"A dubious cultural term (acc. to Burrow & Emeneau, possibly related to Old Indianaŋgaṇa-""court""). Similarly, Kolami-Gadba forms may actually represent later reborrowings from Telugu. // Present in 3/6 branches.",,,,,,,5,9,
*aŋāḍi,market,,Dravidian etymology,,,,,,,,,,,,35,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=60&root=config
*aŋ[l]-,"to yawn, gape",,Nostratic etymology,,,,,,,,,A bisyllabic root with the inlaut nasal cluster (*-ŋ-=*-ŋg-) in a strong position. Auslaut*-l-is most probably lost in SDR where bisyllabic roots of this kind (with a second long vowel) never end in liquid resonants. // Present in 4/6 branches.,,,,,,,5,10,
*aŋ[l]-,yawn; to gape,,Dravidian etymology,,,,,,,,,The Parji form goes back to*aŋ-l-(in PGn this is the regular form for this root).,,,34,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=62&root=config
*apa,father (hon.),,Nostratic etymology,,,,,,,,,"Irregular (expressive?) vowel lengthening is observed in some Gondwan languages. This is one of the two main PDR roots for 'father', the other being*t-and_-; judging by the difference in meaning, the latter was the more 'formal' appellation (which is why it is more frequently met with archaic pronominal prefixes than*ápa-), whereas the latter is clearly a ""children's"" word. // Present in 4/6 branches.",,,,,,,5,13,
*apa,a k. of relative,,Dravidian etymology,,,,,,,,,,,,156,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=36&root=config
*rā-k-,to rub two things against each other (> to grind; to launder),,,,,,,,,,,"The entry in DEDR is a perfect example of the frequently witnessed confusion of data: it gives Konḍarēs-'to stir and mix, to plate (metals)' as a potential cognate, but later on the same form (rēs-) resurfaces in DEDR 3949 as 'to make plating (of metals)' andstilllater on in DEDR 4610 as 'to stir, mix' (!!!). This is, of course, due to the fact that proper reflexation of PDR auslaut vocalism in syncopated roots in Gondwan is rather hard to establish. // Present in 4/6 branches.",,,,,,,5,17,
*rā-k-,to rub,,Dravidian etymology,,,,,,,,,,,,228,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1107&root=config
*ar,half,,,,,,,,,,,"Safely reconstructed for the PSDR-Telugu level; the Naiki form is dubious (possibly a Telugu borrowing), which makes the PDR status of the word somewhat less probable. On the other hand, a credible internal etymology or borrowing source for the word is unavailable. // Present in 2/6 branches.",,,,,,,5,18,
*ar,,,Dravidian etymology,,,,,,,,,,,,229,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=38&root=config
*rāvi,Ficus religiosa,,,,,,,,,,,"In Telugu (and Kolami, ifrāviis not a re-borrowing from Telugu) there has probably occurred an early dissimilation*arajai>*aragai, from whence the dialectal variation between-g-and-v-. // Present in 4/6 branches.",,,,,,,5,19,
*rāvi,pipal,,Dravidian etymology,,,,,,,,,,,,202,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1109&root=config
*argil-,chest (of body),,,,,,,,,,,"A Central Dravidian isogloss. The element*-gil-may be an old suffix (cf. the derivative form*kavŋ-gil-from*kavŋ-'armpit'); however, the root*ar-still has no reliable parallels outside Central Dravidian. // Present in 2/6 branches.",,,,,,,5,20,
*argil-,chest,,Dravidian etymology,,,,,,,,,The metathesis*-gil>-gliin Kolami and Naikri is quite regular.,,,200,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=42&root=config
*ar-k-,"to cut, chip",,,,,,,,,,,The simple stem is only seen in SDR; Central Dravidian languages have preserved the derivative stems*arak-and*arat-. // Present in 3/6 branches.,,,,,,,6,1,
*ar-k-,"to cut, harvest",,Dravidian etymology,,Also Naikiarup-/arp-to cut,,,,,,,,,,212,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=41&root=config
*rāl-,to fall,,,,,,,,,,,"The Telugu-PKG forms, on one hand, and the Gondwan forms, on the other, are somewhat hard to reconciliate. PGn shows a bisyllabic root (not necessarily with an auslaut-i-, since the latter is only tentatively set up based on forms like Kuwirī-ali, etc.; in reality this could have been any vowel but a labialised one) with a vocalic auslaut, whereas Telugu and PKG reflect an older variant like*arál-. Of course, if we assume the suffixal nature of the resonant, the question is resolved, although the meaning of the suffix is still unclear. No traces of the root are seen in SDR, where the main word for 'fall' is*vīẓ-- which, in its turn, has been quite poorly preserved outside of SDR. Some overlapping, however, exists, which leads us to surmise that the difference between the two roots in PDR must have been stylistic -*arí-/*arál-being the neutral, unmarked 'fall', and*vīẓ-being its ""Magn"" correlate, i. e. ""to topple over, crumble"", whence the figurative development > ""die"" in some languages. In SDR both roots eventually converged into one. // Present in 3/6 branches.",,,,,,,6,5,
*rāl-,to fall,,Dravidian etymology,,Also Kolami_SRrāp-to fell; Naikrirālp-to make to fall out,,,,,,,,,,233,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1108&root=config
*aran-kej (*-r_-),"palm of hand, sole of foot",,,,,,,,,,,,,,,,,,6,11,
*aran-kej (*-r_-),palm,,Dravidian etymology,,,,,,,,,,,,310,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=79&root=config
*ar_g-,to be digested,,,,,,,,,,,,,,,,,,6,12,
*ar_g-,to be digested,,Dravidian etymology,,,,,,,,,,,,316,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=40&root=config
*ara-s-/*ara-p- (*-r_-),"to speak, sound",,,,,,,,,,,,,,,,,,6,14,
*ara-s-/*ara-p- (*-r_-),,,Dravidian etymology,,,,,,,,,"Ollariarg-'to bellow' does not belong here, but rather to*ār-.",,,319,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=37&root=config
*aj-,"to shake, stir, tremble; (to sweep)",,,,,,,,,,,"The development*-ai>-i(as in Kan. and Tel.) is probably due to the influence of the inlaut sibilant fricative. PKG*aj-is a rather weak match; however, semantically 'sweep' certainly can be traced back to 'stir', and phonetically PDR*asái-k-> pre-PKG*as-k-> PKG*aj-k-is a possible development considering that we do not know the exact behaviour of PDR*-s-in such an environment. // Present in 4/6 branches.",,,,,,,6,17,
*aj-,to sweep,,Dravidian etymology,,Also Kolamiayak(obl.ayk-) rubbish,,,,,,,,,,194,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=57&root=config
*at-k-,"to join, attach, wear",,,,,,,,,,,The root is more often found with the derivative suffix*-k-and an epenthetic vowel:*ad-ú-k-.,,,,,,,7,1,
*at-k-,"to mend, join",,Dravidian etymology,,Also Gadba_S3atkua joint,,,,,,,The Gadba form <*at-k-[V]p-.,,,145,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=50&root=config
*aṭka,earthen pot,,,,,,,,,,,"SDR forms, on one hand, and Telugu, PKG, and PGn forms, on the other, can hardly be traced back to the same stem; the former look like quadrisyllabic compounds (*aḍí-KarV, with the vowel in a weak position) whereas the latter can only go back to*áṭikV, a trisyllabic stem with the vowel in a strong position and a nominal suffix tacked on at the end. Nevertheless, if Burrow & Emeneau are correct about comparing the forms to PDR*áṭ- ~ *aḍú-""to cook"", the two variants may indeed share the same archaic root. // Present in 5/6 branches.",,,,,,,7,2,
*aṭka,earthen pot,,Dravidian etymology,,,,,,,,,,,,75,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=51&root=config
*ata,female relative (father's sister; grandmother),,Nostratic etymology,,,,,,,,,"The meaning 'father' (somewhat expectable from a root likeata-) is actually present in Tamil and Malayalam, but nowhere else in Dravidian. The archaicness of this meaning in Tamil cannot be excluded; more probable, however, is the idea that in Tamil the word has developed a parallel masculine stem by analogy with*ápa-q. v. (the latter does have 'masculine' meanings outside of Tamil). // Present in 4/6 branches.",,,,,,,7,3,
*ata,father's sister,,Dravidian etymology,,,,,,,,,The Naikri-Naiki forms are somewhat unclear (what is Naikibāy?),,,142,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=48&root=config
*aṭ-,"to evaporate, dry up; to cook, boil",,,,,,,,,,,"A clear distinction between the two stems can be demonstrated on Kannada evidence:aḍu= ""to cook, boil"",aṭṭu= ""to evaporate, dry up"". However, in Central Dravidian languages only the monosyllabic variant has been preserved. It is not excluded that the two variants represent originally different roots; a final decision cannot be reached without external comparison. // Present in 4/6 branches.",,,,,,,7,4,
*aṭa,"inner side of roof (loft, attic, supporting bamboo framework etc.)",,,,,,,,,,,"While some of the forms adduced by Burrow & Emeneau may look like later reborrowings, the root as a whole is widely represented in Dravidian and is most probably PDR in origin. The corresponding IA root*aṭṭa-""high"" (Turner No. 180) has no Indo-European etymology and must have been borrowed from an early Dravidian dialect. // Present in 5/6 branches.",,,,,,,7,5,
*aṭa,bamboo framework for roof,,Dravidian etymology,,Also Parjiaṭuattic room.,,,,,,,"Parjiaṭuis almost certainly a cultural borrowing from Telugu;aṭṭa, however, may be original.",,,93,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1510&root=config
